OTUID	T00C01	T00C02	T00C03	T00C04	T00C05	T00C06	T00C07	T00C08	T00C09	T00C10	T00C11	T00C12	T00C13	T00C14	T00C15	T00C16	T00C17	T00C18	T00C19	T00C20	T05C01	T05C02	T05C03	T05C04	T05C05	T05C06	T05C07	T05C08	T05C09	T05C10	T05C11	T05C12	T05C13	T05C14	T05C15	T05C16	T05C17	T05C18	T05C19	T05C20	T12C01	T12C02	T12C03	T12C04	T12C05	T12C06	T12C07	T12C08	T12C09	T12C10	T12C11	T12C12	T12C13	T12C14	T12C15	T12C16	T12C17	T12C18	T12C19	T12C20	T21C01	T21C02	T21C03	T21C04	T21C05	T21C06	T21C07	T21C08	T21C09	T21C10	T21C11	T21C12	T21C13	T21C14	T21C15	T21C16	T21C17	T21C18	T21C19	T21C20	T30C01	T30C02	T30C03	T30C04	T30C05	T30C06	T30C07	T30C08	T30C09	T30C10	T30C11	T30C12	T30C13	T30C14	T30C15	T30C16	T30C17	T30C18	T30C19	T30C20
OTU6557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	3	2	0	0	0	1	1	0	0	0	0	0	1	0	0	2	1	0	0	1	1	0	1	2	0	0	1	0	0	2	2	1	0	1	0	0	4	0	0	0	0	1	2	0	0	0	0	0	1	0	0	2	2	0	1
OTU6559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	2	0	1	0	0	1	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU6563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	4	9	3	13	14	3	0	1	1	9	1	1	0	2	0	28	1	1	0	15	0	0	17	0	0	9	10	4	2	0	8	6	3	4	0	2	0	0	6	0	1	8	0	2	5	4	15	2	0	0	20	0	0	0	0	1	0
OTU6574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	1	2	0	0	3	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU6577	1	0	0	0	1	3	0	2	2	1	2	2	0	1	1	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	1	2	1	3	1	0	0	1	0	1	1	2	0	0	1	0	1	3	0	2	1	1	0	1	3	0	0	6	1	2	3	0	0	0	0	0	3	1	1	9	1	1	2	2	0	1	2	2	0	4	1	3	4	2	6	3
OTU6578	11	18	9	6	23	8	15	12	17	24	15	21	7	20	83	35	10	16	66	30	4	2	4	1	4	1	6	1	8	11	3	3	5	3	3	7	12	1	3	0	1	0	10	11	17	9	11	16	13	5	8	16	6	12	13	18	3	14	15	0	15	16	7	14	15	5	12	10	10	10	4	14	2	16	7	3	3	2	1	1	18	7	7	18	3	4	19	24	5	4	14	18	6	10	9	6	19	14	48	23
OTU6579	2	2	1	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU6581	0	1	0	0	0	0	0	2	0	1	0	0	1	3	2	1	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	2	0	1	0	0	0	0	1	0	0	1	0	4	3	1	0	1	0	1	1	2	0	0	2	0	0	0	0	0	0	0	0	1	1	0	7	0	0	0	1	1	0	3	4	0	1	3	1	3	1	3	1
OTU6583	1	1	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU6586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU6587	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	2	3	0	1	0	2	0	0	0	0	0	1	6	17	5	3	9	5	5	9	8	7	9	8	7	7	16	4	2	13	16	10	8	6	7	7	10	5	3	4	7	3	1	6	0	3	4	3	9	0	8	5	13	3	2	6	5	3	4	7	7	4	10	5	6	17	1	9	9	42	13	12
OTU659	2	0	0	3	0	2	4	0	0	2	2	5	1	1	7	4	0	3	3	0	0	0	1	0	0	2	0	0	0	1	0	2	1	1	0	0	1	0	0	0	0	0	0	0	1	2	0	1	0	1	0	0	0	1	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU6590	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0	1	0	0	0	1	0	0	1	0	4	2	1	0	0	2	2	3	22	4	4	2	2	6	5	7	2	1	4	1	3	3	2	36	3	8	4	2	3	3	2	4	3	2	2	4	4	4	3	3	2	3	3	5	13	9	6	4	5	7	0	3	2	2	2	0	1	5	2	4	6	3	3	1	1	1	1
OTU6591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	1	0	0	0	1	1	0	2	0	0	0	1	0	2	3	11	0	2	12	4	1	7	4	3	4	4	13	9	1	2	11	1	1	0	35	26	31	40	11	6	35	41	10	17	34	22	20	59	19	8	28	0	6	23
OTU6593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	3	0	3	0	1	0	0	0	0	0	0	1	0	5	3	4	5	1	7	0	0	3	5	1	3	1	1	0	17	2	3	3	11	5	3	10	4	3	3	3	5	6	0	1	2	4	1	1	0	3	3	5	2	6	2	2	1	6	6	0	3	5	0	2	1	1	4	4	0	9	4
OTU6594	7	2	5	1	6	0	1	3	6	9	7	11	1	2	17	4	0	2	12	2	0	1	1	0	1	1	0	2	0	0	0	1	1	2	1	1	1	0	3	0	0	0	3	2	4	3	3	5	4	2	6	6	1	7	4	4	1	5	8	0	8	5	4	6	7	1	7	7	10	1	1	4	1	6	2	1	0	0	0	0	7	5	5	10	3	2	2	6	3	4	6	2	0	3	1	2	10	4	10	6
OTU6596	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU6597	10	7	3	3	6	8	4	4	12	5	7	1	13	4	0	0	6	0	0	3	3	2	0	0	2	2	1	1	0	3	1	2	0	2	1	1	1	2	1	0	3	1	0	0	1	1	0	0	0	1	3	0	0	1	0	0	0	0	1	2	1	0	0	1	2	1	0	0	2	0	0	0	0	1	0	2	0	10	0	0	2	0	1	0	0	1	1	0	0	0	0	0	2	0	0	1	0	2	2	0
OTU6598	0	1	0	1	4	0	3	1	1	0	0	2	0	0	4	3	0	1	5	2	0	0	0	1	0	3	0	1	1	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU6599	3	3	1	4	11	3	4	1	2	2	5	4	1	4	1	3	1	5	5	6	1	2	0	0	0	0	2	1	1	2	0	3	1	0	1	2	0	1	0	0	0	0	1	0	0	1	3	0	2	3	0	0	0	1	0	2	0	2	0	0	0	4	0	0	0	1	0	1	1	2	0	0	0	0	2	1	0	0	0	0	1	0	0	0	1	1	1	0	0	0	2	1	0	3	0	0	1	2	1	1
OTU66	0	0	0	0	0	0	0	2	0	0	1	0	2	0	1	0	1	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU660	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU6600	0	0	2	0	0	2	1	0	0	0	0	0	0	0	3	2	0	2	6	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	1	1	0	1	0	2	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	0
OTU6602	47	43	34	31	44	42	66	34	45	37	43	45	12	31	51	55	8	46	52	74	2	3	10	3	26	4	7	3	14	26	3	24	5	11	11	6	12	5	8	3	2	1	5	9	9	11	4	9	0	0	8	7	10	9	3	12	4	19	7	2	12	4	5	6	4	5	8	12	6	8	10	7	3	8	5	5	1	0	1	0	8	4	3	4	6	4	5	8	1	2	10	8	1	4	2	0	6	6	15	3
OTU6605	3	0	0	1	2	0	1	1	1	1	1	2	0	0	6	1	0	1	4	1	0	1	1	1	0	2	1	0	0	1	0	1	1	1	0	0	1	1	1	1	0	0	0	0	3	1	1	2	4	0	1	1	1	2	0	1	2	5	3	0	4	4	0	1	3	2	2	2	3	1	3	2	3	1	3	1	2	0	0	0	4	1	2	1	0	2	3	2	0	0	1	3	4	1	0	1	2	5	2	1
OTU6609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	2	0	1	0	1	0	2	0	0	0	0	0	0	0	0	235	157	161	199	55	132	46	83	217	42	125	80	106	156	161	68	3	229	81	256	213	437	144	195	48	101	145	9	97	202	222	184	1	71	160	61	384	2	156	89	107	49	142	81	40	91	253	105	112	49	79	205	55	87	189	241	128	0	99	197
OTU6610	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4	5	2	4	3	2	0	10	1	5	3	0	2	4	1	3	0	0	1	14	14	20	9	16	22	12	10	7	8	7	13	15	30	5	3	20	0	22	21
OTU6613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	2	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU6615	0	0	1	1	1	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	1	0	0	0	0	0	0	0	0	0	1	1	1	0	2	1
OTU6617	0	16	3	3	0	0	2	3	4	3	0	3	19	1	31	9	11	5	23	3	112	91	50	6	58	82	51	58	45	38	78	47	83	85	63	181	13	131	76	73	333	211	359	450	333	336	439	330	228	412	205	310	434	288	171	277	58	216	310	142	220	309	222	252	402	306	199	232	349	213	205	156	93	423	331	262	302	268	161	142	180	246	125	279	175	306	201	363	176	229	295	177	176	314	152	94	272	425	326	162
OTU6622	10	13	13	21	17	8	12	14	10	12	11	15	3	23	27	19	12	28	25	28	5	1	3	0	10	5	9	2	10	5	4	4	3	0	1	0	7	1	3	2	5	3	4	11	14	5	8	6	1	2	3	5	6	2	4	5	3	9	5	0	7	6	0	12	3	2	8	6	4	8	7	7	5	9	2	3	1	1	2	3	1	0	2	6	2	1	5	6	0	1	2	4	2	5	6	0	4	9	5	5
OTU6623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	1	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	1
OTU6625	2	2	2	0	3	1	3	1	0	7	3	4	0	1	4	0	1	2	1	2	0	1	0	0	0	0	0	0	1	2	0	0	1	1	0	0	1	0	1	0	0	0	0	0	1	3	0	0	1	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	3
OTU6629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	5	1	4	1	3	0	0	2	1	0	0	0	0	1	0	0	0	0	0	1	4	1	0	1	0	0	1	0	0	0	0	0	3	0	1	0	1	0	0	1	0	0	2	0	0	1	2	0	0	0	0	0
OTU6630	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	2	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	1	0	0	0	0	2	0	0	1	0
OTU6635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	2	0	0	0	1	0	2	5	0	1	20	9	1	3	4	4	3	1	4	15	4	0	2	0	7	4
OTU6640	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	1	5	6	0	1	2	1	0	0	0	0	1	0	0	0	1	4	10	52	1	6	23	0	2	1	4	1	2	2	0	0	2	1	0	0	1	1
OTU6641	2	1	0	2	0	0	0	2	0	1	1	1	0	1	4	3	0	1	4	0	0	0	1	1	0	0	3	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	1	0	1	0	0	0	1	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	1	0	0	1	0	0	0	0	1	0
OTU6647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	2
OTU665	0	0	1	0	2	0	1	0	1	0	1	0	0	0	4	5	0	1	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU6650	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	2	0	0	0	0	1	0	0	0	0	0	0	3
OTU6651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	1	1	0	1	1	0	2	4	0	0	1	1	0	0	0	0	5	1	1	2	4	2	2	1	1	1	2	1	0	3	0	1	0	0	1	1
OTU6652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	4	1	1	0	0	0	1	1	0	0	0	0	0	2	0	1	0	0	0	0	4	1	0	1	1	1	0	1	0	0	0	0	1	0	0	0	1	2	1	2	0	3	1	3	0	1	0	0	1	0	0	2
OTU6656	0	0	2	0	3	0	1	1	1	0	2	3	0	1	0	2	1	3	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	6	2	3	6	0	1	1	1	1	1	1	1	0	1	0	1	3	4	3	3	3	0	3	2	2	3	3	0	0	2	0	0	6	0	0	0	3	0	2	5	0	1	1	4	0	0	1	5	1	0	2	4	1	0	2	7
OTU6669	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	3	0	0	0	1	1	0	3	2	0	1	0	0	0	0	0	0	0	0	0	1	1	0	2	1	0	0	0	7	0	1
OTU6670	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	2	0	0	3	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0
OTU6672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	1
OTU6676	2	0	0	2	1	0	1	0	2	0	0	2	0	2	1	1	1	4	3	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	1
OTU6679	1	1	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	2	0	4	0	2	1	0	0	2	0	0	0	1	1	1	1	3	0	0	1	0	2	0	0	0	0	1	2	0	3	0	1	0	0	0	0	0	0	0	0	0	4	0	0	1	2	1	2	4	0	3	1	1	1	2	2	4	1
OTU6680	24	23	22	11	16	8	7	28	12	20	28	32	9	32	31	16	7	15	56	17	5	9	9	0	6	5	9	3	9	15	4	8	9	6	7	4	3	0	5	5	0	0	2	5	9	6	4	5	5	1	5	7	6	2	4	6	2	3	4	0	8	7	3	2	2	4	7	5	6	7	4	10	5	6	4	2	0	0	0	0	6	4	4	3	1	1	5	4	1	2	7	2	2	3	1	1	4	2	4	4
OTU6683	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	2	1	2	5	1	1	1	5	0	2	10	0	0	0	1	1	2	2	1	1	3	2	2	2	7	8	1	7	3	1	5	1	9	0
OTU6685	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	3	1	5	1	2	1	0	0	1	0	0	0	1	5	0	5	0	0	3	3	2	1	1	2	0	3	0	1	2	2	4	2	5	1	1	3	0	1	1
OTU6686	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	47	10	2	2	5	5	1	13	8	11	6	3	2	15	0	0	10	27	33	12	18	6	4	11	5	3	3	7	7	5	8	0	11	11	3	68	0	35	10	24	19	6	11	39	11	24	2	51	3	12	22	11	9	18	24	20	1	11	7
OTU6687	0	2	1	0	1	2	4	2	2	3	0	1	0	1	0	1	0	5	1	2	0	1	1	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU6688	0	0	0	0	0	0	0	1	0	0	0	0	9	3	8	6	8	23	16	9	395	168	400	30	208	256	458	288	497	694	354	373	297	405	355	266	110	110	413	129	1571	616	1242	1228	1381	1862	2301	1293	1257	1025	2467	1795	1744	1965	1252	1357	510	1408	1672	704	1274	1127	994	1167	1177	1330	736	1137	2401	1582	733	764	274	965	995	200	583	236	305	425	1364	504	603	1500	225	1401	1280	1277	388	749	1346	1371	557	622	582	380	1088	225	618	1494
OTU669	1	0	1	1	0	0	2	0	0	0	1	1	0	0	3	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU6691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	3	0	5	0	0	0	5	0	0	0	0	0	0
OTU6696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	1	0	0	1	1	0	0	0	0	0	0	0	1
OTU6699	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0
OTU6700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	1	1	0	0	1	0	0	0	0	1	0	0	0	0
OTU6707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1
OTU6709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	0	4	0	1	1	1	0	1	1	1	0	1	0	0	0
OTU671	213	1224	102	400	139	950	151	337	1527	489	258	1317	3637	251	2096	875	3422	175	865	66	405	43	115	77	201	422	375	296	156	65	845	339	228	345	233	150	198	410	149	438	50	862	727	663	673	132	150	149	449	112	150	114	42	103	615	95	48	470	128	1336	305	81	40	158	52	13	79	18	33	166	138	40	2	37	32	30	64	73	34	174	46	21	33	47	13	39	354	56	37	19	16	263	30	14	64	30	26	31	33	39
OTU6711	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	1	1	0	1	4	6	2	3	2	1	0	0	0	3	2	0	3	10	7	8	6	25	10	9	5	27	9	10	8	10	17	5	17	5	2	3	17	13	12	27	18	15	39	58	35	8	31	29	25	61	17	15	17	27	33	9	23	14
OTU6713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	0	0	0	0	0	0	0	2	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
