OTUID	checkm_completeness	checkm_contamination	checkm_marker_count	coding_density	gc_percentage	genome_size	Phylum	Class	Order	Family	Genus
GCA_900759325	98.6	0	250	88.21980313	37.41227581	1721304	p_Firmicutes_A	c_Clostridia	o_Peptostreptococcales	Peptostreptococcaceae	g_Peptostreptococcus
GCA_902773835	95.74	1.42	247	91.90724554	45.00619626	1891618	p_Firmicutes_A	c_Clostridia	o_Peptostreptococcales	Anaerovoracaceae	g_RUG099
GCA_902784425	88.44	0	278	90.89851698	40.14926775	3321206	p_Bacteroidota	c_Bacteroidia	o_Bacteroidales	Paludibacteraceae	g_UBA1181
GCA_902796875	83	0	247	93.41966826	57.9873514	1385766	p_Firmicutes_A	c_Clostridia	o_Peptostreptococcales	Anaerovoracaceae	g_UBA1191
GCA_902797195	81.21	0.71	247	91.70414066	49.02974843	1547073	p_Firmicutes_A	c_Clostridia	o_Peptostreptococcales	Anaerovoracaceae	g_UBA1191
GCA_902798745	93.62	0.78	247	91.92401844	47.91910059	1972268	p_Firmicutes_A	c_Clostridia	o_Peptostreptococcales	Anaerovoracaceae	g_RUG099
GCA_902799875	89.28	4.3	278	94.44567097	49.30805993	2183216	p_Bacteroidota	c_Bacteroidia	o_Bacteroidales	Paludibacteraceae	g_RF16
GCA_903865775	96.41	3.06	278	89.59963237	41.37887824	4891904	p_Bacteroidota	c_Bacteroidia	o_Bacteroidales	Prolixibacteraceae	g_UBA6024
GCA_903925745	90.99	4.88	171	92.84675356	71.48869111	3616358	p_Actinobacteriota	c_Acidimicrobiia	o_Acidimicrobiales	Microtrichaceae	g_SXMI01
GCF_000160475	100	0	149	87.47867593	27.3743156	2615003	p_Fusobacteriota	c_Fusobacteriia	o_Fusobacteriales	Fusobacteriaceae	g_Fusobacterium
GCF_000222605	99.38	0.42	1067	86.40025201	44.42249077	4641086	p_Proteobacteria	c_Gammaproteobacteria	o_Enterobacterales	Vibrionaceae	g_Vibrio
GCF_000341395	98.13	1.39	280	89.59245058	45.37580601	4023512	p_Desulfobacterota	c_Desulfobulbia	o_Desulfobulbales	Desulfocapsaceae	g_Desulfocapsa
GCF_000688015	97.87	0.35	247	89.68285897	52.97429958	2301752	p_Firmicutes_A	c_Clostridia	o_Peptostreptococcales	Anaerovoracaceae	g_Eubacterium_A
GCF_000972145	97.64	0.73	922	86.74221479	50.8797797	4758027	p_Proteobacteria	c_Gammaproteobacteria	o_Enterobacterales	Vibrionaceae	g_Photobacterium
GCF_001311845	94.35	2.8	247	86.13483234	55.73405031	7092334	p_Desulfobacterota	c_Desulfobacteria	o_Desulfobacterales	Desulfosarcinaceae	g_Desulfosarcina
GCF_001594005	95.17	1.51	404	81.93043852	29.43624286	3060113	p_Firmicutes_A	c_Clostridia	o_Clostridiales	Clostridiaceae	g_Clostridium_AC
GCF_001618385	100	0.54	278	88.93487488	42.91923019	3664884	p_Bacteroidota	c_Bacteroidia	o_Bacteroidales	Paludibacteraceae	g_Microbacter
GCF_001735765	100	0	332	82.2704742	26.55360088	3503506	p_Firmicutes_A	c_Clostridia	o_Clostridiales	Clostridiaceae	g_Clostridium
GCF_002285055	98.67	1.33	126	92.19834704	29.56432378	1884011	p_Firmicutes	c_Bacilli	o_Izemoplasmatales	Izemoplasmataceae	g_Izemopslasma_C
GCF_002933855	98.48	4.81	1067	87.72380527	43.85693573	6412606	p_Proteobacteria	c_Gammaproteobacteria	o_Enterobacterales	Vibrionaceae	g_Vibrio
GCF_002995845	99.23	1.38	404	86.76084179	34.9710156	3754778	p_Firmicutes_A	c_Clostridia	o_Clostridiales	Clostridiaceae	g_Clostridium_B
GCF_003263775	96.7	1.71	922	86.57732122	46.10438957	5847864	p_Proteobacteria	c_Gammaproteobacteria	o_Enterobacterales	Vibrionaceae	g_Vibrio
GCF_003263845	95.46	2.99	1067	85.45853931	44.70559627	4819674	p_Proteobacteria	c_Gammaproteobacteria	o_Enterobacterales	Vibrionaceae	g_Vibrio
GCF_004769555	98.82	0	140	91.88965139	38.97148154	4319728	p_Spirochaetota	c_Leptospirae	o_Leptospirales	Leptospiraceae	g_Leptospira_B
GCF_005281835	99.8	0.88	1067	87.76382171	43.73728147	5189300	p_Proteobacteria	c_Gammaproteobacteria	o_Enterobacterales	Vibrionaceae	g_Vibrio
GCF_007858795	99.74	1.62	1066	86.12369933	44.07247488	5412689	p_Proteobacteria	c_Gammaproteobacteria	o_Enterobacterales	Vibrionaceae	g_Vibrio
GCF_009647595	98.37	0	868	85.00836088	41.41599781	3991805	p_Proteobacteria	c_Gammaproteobacteria	o_Enterobacterales	Shewanellaceae	g_Shewanella
GCF_011039085	99.41	1.18	284	83.66516803	59.69471099	3059003	p_Desulfobacterota	c_Desulfovibrionia	o_Desulfovibrionales	Desulfovibrionaceae	g_Desulfovibrio
GCF_011065935	98.28	3.93	404	82.88313132	31.50868905	5555543	p_Firmicutes_A	c_Clostridia	o_Clostridiales	Clostridiaceae	g_Clostridium_AD
GCF_004295345	98.92	0.74	868	85.85286828	44.53656897	4700550	p_Proteobacteria	c_Gammaproteobacteria	o_Enterobacterales	Shewanellaceae	g_Shewanella
GCF_012641465	98.84	0.73	922	85.65623922	46.4939521	4352422	p_Proteobacteria	c_Gammaproteobacteria	o_Enterobacterales	Vibrionaceae	g_Vibrio
GCF_001274785	100	0.92	1067	88.32455729	46.35402593	4600211	p_Proteobacteria	c_Gammaproteobacteria	o_Enterobacterales	Vibrionaceae	g_Vibrio
GCF_014193895	99.19	4.47	332	81.56368713	31.30322906	5283768	p_Firmicutes_A	c_Clostridia	o_Clostridiales	Clostridiaceae	g_CT4
GCF_014202345	100	0	284	83.99060268	54.85070428	3439280	p_Desulfobacterota	c_Desulfovibrionia	o_Desulfovibrionales	Desulfovibrionaceae	g_Desulfovibrio
GCF_900060185	100	1.37	312	86.96906164	48.15109838	5690703	p_Proteobacteria	c_Gammaproteobacteria	o_Enterobacterales	Vibrionaceae	g_Enterovibrio
GCF_900102485	100	0.59	284	87.42307061	64.80826225	2704428	p_Desulfobacterota	c_Desulfovibrionia	o_Desulfovibrionales	Desulfovibrionaceae	g_Desulfovibrio
GCF_900129185	94.39	4.17	946	85.6857472	45.14572681	4635841	p_Proteobacteria	c_Gammaproteobacteria	o_Enterobacterales	Vibrionaceae	g_Vibrio
GCF_900129915	97.9	0.7	250	90.37469175	27.85570748	2234370	p_Firmicutes_A	c_Clostridia	o_Peptostreptococcales	Peptostreptococcaceae	g_Tepidibacter
GCF_900141875	99.46	4.03	278	89.66168056	41.83529706	4779684	p_Bacteroidota	c_Bacteroidia	o_Bacteroidales	Prolixibacteraceae	g_Tangfeifania
GCF_900166975	96.85	0.7	921	84.3910592	38.62800066	4420947	p_Proteobacteria	c_Gammaproteobacteria	o_Enterobacterales	Vibrionaceae	g_Photobacterium
GCA_000961655	98.39	2.58	247	85.69767432	55.05405908	5997605	p_Desulfobacterota	c_Desulfobacteria	o_Desulfobacterales	Desulfosarcinaceae	g_Desulfatitalea
GCA_002293605	81.38	2.66	284	86.50976078	58.2690737	2099985	p_Desulfobacterota	c_Desulfovibrionia	o_Desulfovibrionales	Desulfovibrionaceae	g_Frigididesulfovibrio
GCA_002369295	82.63	1.18	284	79.80834129	65.32612535	2625396	p_Desulfobacterota	c_Desulfovibrionia	o_Desulfovibrionales	Desulfovibrionaceae	g_Desulfovibrio
GCA_002392745	91.04	0	278	91.08961484	49.33397431	2281843	p_Bacteroidota	c_Bacteroidia	o_Bacteroidales	Paludibacteraceae	g_RF16
GCA_002839185	100	0	105	89.13475676	46.52669996	2170904	p_Synergistota	c_Synergistia	o_Synergistales	Synergistaceae	g_Syner-03
GCA_003487955	80.44	1.52	250	77.62683719	35.67688575	3209725	p_Firmicutes_A	c_Clostridia	o_Tissierellales	Sedimentibacteraceae	g_Sedimentibacter
GCA_009782285	85.22	1.3	247	92.38886404	51.361142	3105003	p_Firmicutes_A	c_Clostridia	o_Peptostreptococcales	Anaerovoracaceae	g_WRJK01
GCA_012511395	80.43	0.71	247	94.10542424	40.74285671	1181493	p_Firmicutes_A	c_Clostridia	o_Peptostreptococcales	Anaerovoracaceae	g_JAAZGD01
GCA_012518275	95.25	2.15	278	89.19611066	38.57933178	2397942	p_Bacteroidota	c_Bacteroidia	o_Bacteroidales	Paludibacteraceae	g_UPXZ01
GCA_013042475	86.91	1.85	280	88.86244798	51.79535855	3047887	p_Desulfobacterota	c_Desulfobulbia	o_Desulfobulbales	Desulfocapsaceae	g_JABDQA01
GCA_014383445	92.58	2.74	247	88.2493486	40.93859476	4849195	p_Desulfobacterota	c_Desulfobacteria	o_Desulfobacterales	Desulfobacteraceae	g_Desulfobacula
GCA_900541415	97.04	0.27	278	89.77386894	44.6499924	3532509	p_Bacteroidota	c_Bacteroidia	o_Bacteroidales	Marinifilaceae	g_Odoribacter
GCA_900770955	97.6	0.9	334	88.28440445	47.42863481	2154692	p_Firmicutes_C	c_Negativicutes	o_Acidaminococcales	Acidaminococcaceae	g_Phascolarctobacterium_A
GCA_902771935	93.55	1.27	278	93.50481708	45.32615505	2056016	p_Bacteroidota	c_Bacteroidia	o_Bacteroidales	Paludibacteraceae	g_RF16
GCA_902775345	99.82	0.71	247	91.83340117	49.46014817	2252933	p_Firmicutes_A	c_Clostridia	o_Peptostreptococcales	Anaerovoracaceae	g_RUG099
GCA_902790885	87.01	3.69	247	91.19248558	50.62430487	2185452	p_Firmicutes_A	c_Clostridia	o_Peptostreptococcales	Anaerovoracaceae	g_RUG099
GCA_902792535	89.43	1.08	278	92.25790964	50.00560159	2374475	p_Bacteroidota	c_Bacteroidia	o_Bacteroidales	Paludibacteraceae	g_RF16
GCA_902796945	97.22	1.8	334	86.99974415	52.67567586	2169265	p_Firmicutes_C	c_Negativicutes	o_Acidaminococcales	Acidaminococcaceae	g_Acidaminococcus
GCA_902803185	89.36	1.48	247	92.29626477	61.7590627	1734003	p_Firmicutes_A	c_Clostridia	o_Peptostreptococcales	Anaerovoracaceae	g_Eubacterium_B
GCA_903925985	88.89	3.94	171	95.91489931	53.65241846	1688306	p_Actinobacteriota	c_Acidimicrobiia	o_Acidimicrobiales	Ilumatobacteraceae	g_CAIYHK01
GCF_000148645	100	0	309	88.96556543	60.21947303	4279159	p_Proteobacteria	c_Gammaproteobacteria	o_Enterobacterales	Shewanellaceae	g_Ferrimonas
GCF_000183135	100	0.54	278	87.4627188	38.85666655	3685504	p_Bacteroidota	c_Bacteroidia	o_Bacteroidales	Paludibacteraceae	g_Paludibacter
GCF_000189255	100	0.74	1067	88.74629748	45.76048997	4715026	p_Proteobacteria	c_Gammaproteobacteria	o_Enterobacterales	Vibrionaceae	g_Vibrio
GCF_000466585	97.24	4.72	404	87.16474268	32.94031817	4767532	p_Firmicutes_A	c_Clostridia	o_Clostridiales	Clostridiaceae	g_F0540
GCF_000577895	96.9	4.14	404	86.34872582	29.45036321	3617025	p_Firmicutes_A	c_Clostridia	o_Clostridiales	Clostridiaceae	g_Clostridium_AN
GCF_000737325	96.56	4.19	247	92.12243042	72.03592214	10327335	p_Myxococcota	c_Polyangia	o_Polyangiales	Sandaracinaceae	g_Sandaracinus
GCF_001029445	99.05	1.72	922	86.11620807	49.10476723	5078735	p_Proteobacteria	c_Gammaproteobacteria	o_Enterobacterales	Vibrionaceae	g_Photobacterium
GCF_001758365	97.03	0.85	404	85.01393442	26.74667067	2424212	p_Firmicutes_A	c_Clostridia	o_Clostridiales	Clostridiaceae	g_Clostridium_C
GCF_000467185	95.63	0.75	922	86.33211853	43.29295453	3713626	p_Proteobacteria	c_Gammaproteobacteria	o_Enterobacterales	Vibrionaceae	g_Vibrio
GCF_003600355	95.76	1.38	404	84.41025645	30.98242778	2819963	p_Firmicutes_A	c_Clostridia	o_Clostridiales	Clostridiaceae	g_JN-1
GCF_004006395	98.62	1.76	404	85.25604391	31.16967747	4579117	p_Firmicutes_A	c_Clostridia	o_Clostridiales	Clostridiaceae	g_Clostridium_B
GCF_004103735	99.29	0.35	247	88.97347318	42.58711615	2750839	p_Firmicutes_A	c_Clostridia	o_Peptostreptococcales	Anaerovoracaceae	g_Aminipila
GCF_004365575	100	0	149	91.40022831	24.84114185	2218931	p_Fusobacteriota	c_Fusobacteriia	o_Fusobacteriales	Fusobacteriaceae	g_Hypnocyclicus
GCF_004769615	98.82	0	140	91.15369603	40.2673026	4373171	p_Spirochaetota	c_Leptospirae	o_Leptospirales	Leptospiraceae	g_Leptospira_B
GCF_005217565	100	1.08	278	88.37687	37.76667005	8075071	p_Bacteroidota	c_Bacteroidia	o_Bacteroidales	Prolixibacteraceae	g_Puteibacter
GCF_009617875	100	1.34	278	86.79528261	45.09658352	5141405	p_Bacteroidota	c_Bacteroidia	o_Bacteroidales	Prolixibacteraceae	g_Prolixibacter
GCF_009695815	100	0	250	87.7186567	33.17382416	2163094	p_Firmicutes_A	c_Clostridia	o_Peptostreptococcales	Peptostreptococcaceae	g_Peptostreptococcus
GCF_010448835	99.07	3.49	278	88.01352045	39.98254279	4895399	p_Bacteroidota	c_Bacteroidia	o_Bacteroidales	Prolixibacteraceae	g_Draconibacterium
GCF_011045095	100	0.13	312	87.58647132	48.84549134	5135518	p_Proteobacteria	c_Gammaproteobacteria	o_Enterobacterales	Vibrionaceae	g_Enterovibrio
GCF_012911865	97.59	0.93	868	86.06832616	55.68551942	4245197	p_Proteobacteria	c_Gammaproteobacteria	o_Enterobacterales	Shewanellaceae	g_Shewanella
GCF_013248905	96.11	0.9	868	84.37324077	41.01077502	5172704	p_Proteobacteria	c_Gammaproteobacteria	o_Enterobacterales	Shewanellaceae	g_Shewanella
GCF_013369385	99.46	0	922	87.84698069	46.69742158	4466495	p_Proteobacteria	c_Gammaproteobacteria	o_Enterobacterales	Vibrionaceae	g_Vibrio
GCF_014201505	99.77	0.6	280	87.23364733	58.44162502	3784550	p_Desulfobacterota	c_Desulfobulbia	o_Desulfobulbales	Desulfocapsaceae	g_Desulfoprunum
GCF_900104445	99.7	0.6	280	86.25571487	50.57036916	5008860	p_Desulfobacterota	c_Desulfobulbia	o_Desulfobulbales	Desulfocapsaceae	g_Desulforhopalus
GCF_900112895	98.68	2	334	88.01029337	49.68502272	2539887	p_Firmicutes_C	c_Negativicutes	o_Acidaminococcales	Acidaminococcaceae	g_Succiniclasticum
GCF_900141775	100	0	312	87.35823117	49.25973175	3572894	p_Proteobacteria	c_Gammaproteobacteria	o_Enterobacterales	Vibrionaceae	g_Salinivibrio
GCF_900142225	96.24	4.16	404	88.95758162	34.06659736	2818024	p_Firmicutes_A	c_Clostridia	o_Clostridiales	Clostridiaceae	g_Hathewaya
GCF_900170035	95.97	2.15	247	83.40069883	40.72052346	6677998	p_Desulfobacterota	c_Desulfobacteria	o_Desulfobacterales	Desulfobacteraceae	g_Desulfamplus
GCF_900184095	95.31	2.94	946	87.41229339	45.56676866	4944610	p_Proteobacteria	c_Gammaproteobacteria	o_Enterobacterales	Vibrionaceae	g_Vibrio
GCF_902143515	98.54	1.1	404	84.19505633	29.44823552	3058214	p_Firmicutes_A	c_Clostridia	o_Clostridiales	Clostridiaceae	g_Hathewaya
GCA_000434895	99.4	0.6	334	87.84302281	46.68637217	2395176	p_Firmicutes_C	c_Negativicutes	o_Acidaminococcales	Acidaminococcaceae	g_Phascolarctobacterium_A
GCA_000961725	99.87	0.89	280	87.96375732	51.6765876	6515854	p_Desulfobacterota	c_Desulfobulbia	o_Desulfobulbales	Desulfocapsaceae	g_Desulforhopalus
GCA_002298125	96.88	2.28	404	88.80539207	36.2009273	2979488	p_Firmicutes_A	c_Clostridia	o_Clostridiales	Clostridiaceae	g_UBA701
GCA_002320005	99.29	0	247	89.99828297	43.57152	2125765	p_Firmicutes_A	c_Clostridia	o_Peptostreptococcales	Anaerovoracaceae	g_CAG-145
GCA_002342785	98.88	1.12	149	87.61672917	27.93155345	2765804	p_Fusobacteriota	c_Fusobacteriia	o_Fusobacteriales	Fusobacteriaceae	g_Psychrilyobacter
GCA_002351925	82.81	1.08	278	91.51133453	52.54686059	1785958	p_Bacteroidota	c_Bacteroidia	o_Bacteroidales	Paludibacteraceae	g_RF16
GCA_002352445	89.47	2.68	280	85.08749243	45.02548566	4214536	p_Desulfobacterota	c_Desulfobulbia	o_Desulfobulbales	Desulfocapsaceae	g_UBA2775
GCA_002422505	86.93	2.07	284	87.8652788	65.00863197	3175417	p_Desulfobacterota	c_Desulfovibrionia	o_Desulfovibrionales	Desulfovibrionaceae	g_Humidesulfovibrio
GCA_002715745	84.91	4.02	275	95.14394274	36.63116384	1399098	p_Proteobacteria	c_Gammaproteobacteria	o_Woeseiales	Woeseiaceae	g_SP4260
GCA_002733995	99.91	0.63	280	85.55663927	44.40731639	4123694	p_Desulfobacterota	c_Desulfobulbia	o_Desulfobulbales	Desulfocapsaceae	g_Desulforhopalus
GCA_003509305	81.24	0.63	280	89.20698558	56.06527892	1772452	p_Desulfobacterota	c_Desulfobulbia	o_Desulfobulbales	Desulfocapsaceae	g_UBA8130
GCA_011389835	93.67	1.29	247	92.95278392	54.23865473	3165108	p_Desulfobacterota	c_Desulfobacteria	o_Desulfobacterales	Desulfobacteraceae	g_Desulfotignum
GCA_011390775	84.21	1.4	250	92.42813402	30.45742324	2116057	p_Firmicutes_A	c_Clostridia	o_Tissierellales	Dethiosulfatibacteraceae	g_UBA8670
GCA_012519155	95.17	1.77	332	88.54041879	27.87533836	2717115	p_Firmicutes_A	c_Clostridia	o_Clostridiales	Clostridiaceae	g_Clostridium
GCA_012519845	97.98	0.16	332	89.90134617	27.94767933	2940788	p_Firmicutes_A	c_Clostridia	o_Clostridiales	Clostridiaceae	g_Clostridium
GCA_013203755	88.61	4.53	278	87.88600552	36.33153283	5454229	p_Bacteroidota	c_Bacteroidia	o_Bacteroidales	Prolixibacteraceae	g_Draconibacterium
GCA_013359315	87.68	0	140	91.67488536	34.66882252	3054012	p_Spirochaetota	c_Leptospirae	o_Leptospirales	Leptospiraceae	g_JABWCC01
GCA_013792075	99.14	0.65	247	90.52237602	47.32637649	5317166	p_Desulfobacterota	c_Desulfobacteria	o_Desulfobacterales	Desulfobacteraceae	g_NBML01
GCA_900542385	94.28	0	247	91.73441045	43.09682221	1749361	p_Firmicutes_A	c_Clostridia	o_Peptostreptococcales	Anaerovoracaceae	g_UBA1191
GCA_900543485	96.45	0.71	247	89.26590106	49.18853221	2474898	p_Firmicutes_A	c_Clostridia	o_Peptostreptococcales	Anaerovoracaceae	g_UBA1191
GCA_900554395	89.84	4.64	334	91.50574626	45.15743859	1578679	p_Firmicutes_C	c_Negativicutes	o_Acidaminococcales	Acidaminococcaceae	g_Phascolarctobacterium
GCA_900759925	96.51	0.54	278	90.57379408	44.50458095	5334161	p_Bacteroidota	c_Bacteroidia	o_Bacteroidales	Marinifilaceae	g_Butyricimonas
GCA_900761485	95.68	0	278	89.58951404	40.92452084	3833164	p_Bacteroidota	c_Bacteroidia	o_Bacteroidales	Marinifilaceae	g_Butyricimonas
GCA_900770265	91.78	0.55	334	87.21970542	57.60587947	1967662	p_Firmicutes_C	c_Negativicutes	o_Acidaminococcales	Acidaminococcaceae	g_Acidaminococcus
GCA_902373525	99.41	0.59	284	83.48646943	62.48131509	3409168	p_Desulfobacterota	c_Desulfovibrionia	o_Desulfovibrionales	Desulfovibrionaceae	g_Bilophila
GCA_902774265	96.3	0.71	247	88.29465571	46.79175116	3256017	p_Firmicutes_A	c_Clostridia	o_Peptostreptococcales	Anaerovoracaceae	g_RUG099
GCA_902783525	81.34	1.77	247	92.07321752	49.38094545	1511660	p_Firmicutes_A	c_Clostridia	o_Peptostreptococcales	Anaerovoracaceae	g_UBA1191
GCA_902787725	83.75	3.19	247	93.08432279	51.02873899	1565342	p_Firmicutes_A	c_Clostridia	o_Peptostreptococcales	Anaerovoracaceae	g_UBA1191
GCA_902793875	86.74	2.13	247	91.82200373	54.11411846	2089864	p_Firmicutes_A	c_Clostridia	o_Peptostreptococcales	Anaerovoracaceae	g_RUG099
GCA_903899865	92.47	4.98	278	86.86533746	38.45876818	2865578	p_Bacteroidota	c_Bacteroidia	o_Bacteroidales	Paludibacteraceae	g_Paludibacter
GCF_000013765	96.01	1.17	868	85.11467241	45.14917378	4545906	p_Proteobacteria	c_Gammaproteobacteria	o_Enterobacterales	Shewanellaceae	g_Shewanella
GCF_000176915	99.41	0	284	89.16061766	62.56196769	3629109	p_Desulfobacterota	c_Desulfovibrionia	o_Desulfovibrionales	Desulfovibrionaceae	g_Pseudodesulfovibrio
GCF_000217915	96.06	0.29	989	86.24077288	46.53472659	4414027	p_Proteobacteria	c_Gammaproteobacteria	o_Enterobacterales	Shewanellaceae	g_Shewanella
GCF_000420085	99.35	1.61	247	88.26849384	50.57931488	6119470	p_Desulfobacterota	c_Desulfobacteria	o_Desulfobacterales	Desulfobacteraceae	g_Desulfospira
GCF_000422565	100	0	284	90.68578418	66.2492451	3419064	p_Desulfobacterota	c_Desulfovibrionia	o_Desulfovibrionales	Desulfovibrionaceae	g_Aminidesulfovibrio
GCF_000422645	100	0	310	88.49746522	58.67000205	4296027	p_Proteobacteria	c_Gammaproteobacteria	o_Enterobacterales	Shewanellaceae	g_Ferrimonas
GCF_000426305	99.29	0.35	247	86.36110703	31.49888819	3263520	p_Firmicutes_A	c_Clostridia	o_Peptostreptococcales	Anaerovoracaceae	g_Anaerovorax
GCF_000967545	100	0.79	1067	88.49854583	45.27367541	4065199	p_Proteobacteria	c_Gammaproteobacteria	o_Enterobacterales	Vibrionaceae	g_Vibrio
GCF_000968375	100	3.35	404	84.82821716	29.60707273	5749410	p_Firmicutes_A	c_Clostridia	o_Clostridiales	Clostridiaceae	g_Clostridium_AM
GCF_001310455	94.76	0	312	85.75307022	50.10352245	5443264	p_Proteobacteria	c_Gammaproteobacteria	o_Enterobacterales	Vibrionaceae	g_JCM-19050
GCF_002196515	94.77	3.03	946	85.36357695	45.30068826	4786552	p_Proteobacteria	c_Gammaproteobacteria	o_Enterobacterales	Vibrionaceae	g_Vibrio
GCF_002811875	98.82	0	140	91.43467183	42.3570374	3984751	p_Spirochaetota	c_Leptospirae	o_Leptospirales	Leptospiraceae	g_Leptospira_B
GCF_002877365	99.5	1.93	1066	85.50211378	44.15978583	4939727	p_Proteobacteria	c_Gammaproteobacteria	o_Enterobacterales	Vibrionaceae	g_Vibrio
GCF_002952055	98.81	0	280	86.76705773	59.75994236	2774417	p_Desulfobacterota	c_Desulfobulbia	o_Desulfobulbales	Desulfobulbaceae	g_Desulfobulbus
GCF_003856525	94.79	3.27	946	88.15653569	41.88006082	4713072	p_Proteobacteria	c_Gammaproteobacteria	o_Enterobacterales	Vibrionaceae	g_Vibrio
GCF_004104355	99.25	2.91	922	85.17830607	46.45054412	5923999	p_Proteobacteria	c_Gammaproteobacteria	o_Enterobacterales	Vibrionaceae	g_Photobacterium
GCF_004122035	99.46	1.34	278	86.1647568	36.57376313	4148102	p_Bacteroidota	c_Bacteroidia	o_Bacteroidales	Marinifilaceae	g_Ancylomarina
GCF_003025555	98.98	1.91	922	86.23154783	47.60067784	5952688	p_Proteobacteria	c_Gammaproteobacteria	o_Enterobacterales	Vibrionaceae	g_Photobacterium
GCF_004770055	98.82	0	140	92.15730123	42.75759392	3944076	p_Spirochaetota	c_Leptospirae	o_Leptospirales	Leptospiraceae	g_Leptospira_B
GCF_004770765	100	0	140	93.05218577	38.28536657	4108400	p_Spirochaetota	c_Leptospirae	o_Leptospirales	Leptospiraceae	g_Leptospira_A
GCF_004794105	99.19	0.56	332	84.924044	28.57309167	3753752	p_Firmicutes_A	c_Clostridia	o_Clostridiales	Clostridiaceae	g_Clostridium
GCF_004923195	100	0.65	284	87.85060352	47.3968638	4610229	p_Desulfobacterota	c_Desulfovibrionia	o_Desulfovibrionales	Desulfovibrionaceae	g_Maridesulfovibrio
GCF_006124995	99.87	0.96	1067	87.2290866	44.8205153	4305158	p_Proteobacteria	c_Gammaproteobacteria	o_Enterobacterales	Vibrionaceae	g_Vibrio
GCF_006538525	95.56	1.6	922	86.89472225	42.86975088	4348706	p_Proteobacteria	c_Gammaproteobacteria	o_Enterobacterales	Vibrionaceae	g_Vibrio
GCF_008001235	100	0	284	89.6457549	60.45391721	3886744	p_Desulfobacterota	c_Desulfovibrionia	o_Desulfovibrionales	Desulfovibrionaceae	g_Pseudodesulfovibrio
GCF_009295825	99.19	2.69	278	87.93321828	34.48976934	4982621	p_Bacteroidota	c_Bacteroidia	o_Bacteroidales	Marinifilaceae	g_Marinifilum
GCF_009696465	99.19	1.47	332	84.62116348	31.42223014	3206647	p_Firmicutes_A	c_Clostridia	o_Clostridiales	Clostridiaceae	g_VULX01
GCF_009729555	99.41	0	284	89.76813309	61.92898199	3227153	p_Desulfobacterota	c_Desulfovibrionia	o_Desulfovibrionales	Desulfovibrionaceae	g_Pseudodesulfovibrio
GCF_010993985	99.46	1.26	312	88.85099132	42.5836605	3837830	p_Proteobacteria	c_Gammaproteobacteria	o_Enterobacterales	Shewanellaceae	g_SM1919
GCF_013141825	99.19	1.63	278	87.79341853	37.29383819	5290097	p_Bacteroidota	c_Bacteroidia	o_Bacteroidales	Marinifilaceae	g_Marinifilum
GCF_900107935	99.84	3.6	946	87.78656067	46.57081673	5123217	p_Proteobacteria	c_Gammaproteobacteria	o_Enterobacterales	Vibrionaceae	g_Vibrio
