OTUID	C00120	C00194	C03492	C00062	C00097	C00025	C00135	C00407	C00123	C00047	C00073	C00077	C00079	C00148	C00065	C00188	C00078	C00082	C05819	C00003	C03313	C00032	C00018	C00016	C00101	C00068	C00390	C00105	C00130
GCA_903953195	0	0.142857143	0.4	1	0	0.272727273	0.5	1	0.666666667	0.777777778	0.714285714	1	0.5	0.5	1	1	0.333333333	0.5	0.333333333	1	0.142857143	1	1	0.857142857	0.6	0.2	0	0.666666667	1
GCF_000008765	0.666666667	0.857142857	0.6	1	1	0	0.833333333	1	1	0.777777778	0.857142857	1	0	1	0.666666667	0.8	1	0.5	0	1	0	1	1	1	0.8	0.714285714	0	1	1
GCF_000010665	1	0.857142857	0.4	1	1	0.181818182	0.666666667	1	1	1	1	1	0.5	1	0.666666667	0.8	0.666666667	0.333333333	1	1	0	1	0.166666667	0.857142857	0.4	1	0.333333333	1	1
GCF_000011065	1	0.142857143	0.6	0.666666667	1	0.181818182	1	1	1	1	0.857142857	0.5	0	0.5	0.666666667	0.8	0.666666667	0	0.555555556	1	0.285714286	0.3	0.666666667	1	1	0.75	0.111111111	1	1
GCF_000011805	1	0.428571429	0.6	1	1	0.8	1	1	1	1	0.857142857	1	0.5	1	1	1	0.666666667	0.5	1	0.8	0.571428571	1	1	1	1	1	1	1	1
GCF_000012825	1	0.857142857	0.6	0.666666667	1	0.181818182	1	1	1	1	0.857142857	0.5	0	0.5	0.666666667	0.8	1	0	0.666666667	1	0.285714286	0.3	0.5	1	1	0.75	0.111111111	1	1
GCF_000013285	0.5	0.857142857	0.2	1	1	0	0	0.4	0	0.714285714	0.25	0	0	1	0.333333333	0.2	0	0	0	1	0	0.7	0	1	0.8	0.714285714	0	1	1
GCF_000013565	0	0.857142857	0.2	1	0.5	0.545454545	1	1	1	1	0.857142857	1	0.5	1	1	0.8	1	0.666666667	0.111111111	0.75	0	0.875	0.666666667	0.857142857	0.6	0.2	0.555555556	1	1
GCF_000013765	0.666666667	0.428571429	0.6	1	1	0.8	1	1	1	1	1	0.5	0.5	1	1	1	1	0.5	0.333333333	1	0.142857143	1	1	1	1	0.857142857	1	1	1
GCF_000014045	0	0.857142857	0.8	1	0.5	0.545454545	1	1	1	1	0.857142857	1	0.5	1	1	0.8	1	0.666666667	0.111111111	0.6	0	0.875	0.666666667	0.857142857	0.8	0.444444444	0.555555556	1	1
GCF_000014065	0	0.857142857	0.6	1	1	0.454545455	1	1	1	1	0.857142857	1	0.5	1	1	0.8	1	0.666666667	0.111111111	1	0	0.875	0.666666667	0.857142857	0.8	0.555555556	0.555555556	1	1
GCF_000014125	0.666666667	0.857142857	0.6	1	1	0	0.666666667	0.8	0	0.833333333	0.571428571	1	0	1	0.333333333	0.8	0	0.5	0	1	0	0.7	0	1	0.8	0.571428571	0	1	1
GCF_000014665	1	1	0.6	1	1	0.8	1	1	1	1	1	0.5	1	1	1	1	1	1	1	1	0.571428571	1	1	1	1	1	1	1	1
GCF_000014885	1	1	0.6	1	1	0.8	1	1	1	1	1	0.75	0.5	1	1	1	1	0.5	0.888888889	1	0.428571429	1	1	1	1	0.857142857	1	1	1
GCF_000015245	0.666666667	1	0.6	1	1	0.8	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.571428571	1	1	1	1	0.857142857	1	1	1
GCF_000016065	1	1	0.6	1	1	0.8	1	1	1	1	1	0.75	0.5	1	1	1	1	0.5	1	1	0.571428571	1	1	1	1	0.857142857	1	1	1
GCF_000016505	0.666666667	1	0.6	1	1	0.090909091	0.833333333	1	1	0.857142857	1	1	0.5	1	0.666666667	1	0.666666667	0.5	0	1	0	1	1	1	0.8	0.714285714	0	1	1
GCF_000016645	1	0.714285714	0.4	0.666666667	1	0.181818182	1	1	1	1	1	0.25	0	0.5	1	1	1	0.5	0.555555556	0.8	0.285714286	1	0.5	1	0.8	0.571428571	0.111111111	1	1
GCF_000017685	0.666666667	0.571428571	0.6	1	1	0.363636364	0.666666667	1	1	1	0.714285714	0.75	0.5	0.5	1	1	0.333333333	0.5	0.6	0.8	0	0.7	0.5	0.714285714	0.4	0.75	0.111111111	1	1
GCF_000018025	1	1	0.6	1	1	0.8	1	1	1	1	1	0.75	0.5	1	1	1	1	0.5	0.888888889	1	0.428571429	1	1	1	1	1	1	1	1
GCF_000018145	0	0.857142857	0.8	1	0.5	0.363636364	1	1	1	1	0.857142857	1	0.5	1	1	0.8	1	0.666666667	0.111111111	0.6	0	0.875	0.666666667	0.857142857	0.6	0.555555556	0.555555556	1	1
GCF_000018285	1	1	0.6	1	1	0.8	1	1	1	1	1	0.75	1	1	1	1	1	1	1	1	0.571428571	1	1	1	1	1	1	1	1
GCF_000018685	0.333333333	0.857142857	0.2	1	1	0	1	1	1	1	1	1	0.5	1	0.666666667	0.8	1	0.5	0	0.6	0	0.7	0.166666667	0.285714286	0.4	0.285714286	0	1	1
GCF_000019185	1	1	0.6	1	1	0.8	1	1	1	1	1	0.75	1	1	1	1	1	1	1	1	0.571428571	1	1	1	1	1	1	1	1
GCF_000019525	1	1	0.6	1	1	0.8	1	1	1	1	1	0.75	1	1	1	1	1	1	1	1	0.571428571	1	1	1	1	1	1	1	1
GCF_000020165	0.5	0.857142857	0.2	1	1	0.090909091	0	1	1	1	1	1	0.5	1	0.333333333	1	0	0.5	0	0.4	0	0.7	0	1	0.6	0.285714286	0	1	1
GCF_000020365	0.333333333	1	0.4	1	1	0.272727273	0.5	1	1	1	0.857142857	1	0.5	1	1	1	0.666666667	0.5	1	0.2	0.142857143	1	0.833333333	0.857142857	0.8	0.5	0.222222222	1	1
GCF_000020605	0.333333333	0.857142857	0.4	1	1	0.090909091	0.833333333	1	1	0.857142857	0.714285714	1	0.5	1	1	0.8	1	0.5	0	1	0	0.4	1	1	0.4	0.714285714	0	1	1
GCF_000021385	0.666666667	0.857142857	0.4	1	1	0.090909091	0.666666667	1	1	1	0.714285714	1	0.5	1	0	0.8	0.666666667	0.333333333	1	1	0	1	0.166666667	0.857142857	0.4	0.75	0.333333333	1	1
GCF_000021865	0.666666667	0.857142857	0.4	1	1	0.454545455	1	1	1	1	0.857142857	1	0.5	1	1	0.8	1	0.666666667	0.222222222	1	0	0.9	0.666666667	0.857142857	0.8	0.25	0.666666667	1	1
GCF_000022125	1	0.857142857	0.4	1	1	0.090909091	0.666666667	1	1	1	0.714285714	1	0.5	1	0.333333333	0.8	0.666666667	0.333333333	1	0.8	0	1	1	0.857142857	0.4	0.75	0.333333333	1	1
GCF_000023285	1	0	0.4	0	1	0.181818182	0	0.4	0	0.857142857	0.857142857	0	0	0	0.666666667	0.6	0	0.5	0.555555556	0.2	0.285714286	1	0.5	0.857142857	1	0.25	0.111111111	0.666666667	1
GCF_000023445	1	0.714285714	0.4	1	1	0.181818182	0.666666667	1	1	1	0.571428571	1	0.5	1	0.333333333	0.8	0.666666667	0.333333333	1	1	0	1	0.166666667	0.857142857	0.6	0.75	0.333333333	1	1
GCF_000024125	0.666666667	0.142857143	0.4	0.666666667	1	0.272727273	1	1	1	0.857142857	1	0.25	0	0.5	0.666666667	1	0.666666667	0.5	0.555555556	0.875	0.285714286	1	0.5	0.857142857	0.8	0.25	0.111111111	1	1
GCF_000024905	1	0.857142857	0.6	1	1	0.090909091	0.5	1	0.666666667	0.571428571	0.857142857	0.333333333	0.5	0.5	0.333333333	1	0	0.5	0	1	0	0.7	1	0.857142857	0.6	0.75	0	0.666666667	1
GCF_000025925	0.333333333	0.857142857	0.6	0.666666667	1	0	1	1	1	1	0.857142857	0.25	0.5	0.5	0.666666667	0.8	0.666666667	0	0.666666667	1	0.285714286	0.5	1	1	0.8	0.75	0.111111111	1	1
GCF_000025945	1	1	0.6	1	1	0.272727273	0.5	0.8	1	0.857142857	0.571428571	1	0.5	1	0.333333333	0.6	1	0.333333333	0.666666667	1	0.285714286	1	0.666666667	0.857142857	0.6	0.75	0.111111111	1	0.875
GCF_000055945	0.666666667	0	0	1	0	0	0	0.25	0	1	0.285714286	1	0	0.5	0	0.4	0.333333333	0	0.333333333	0.8	0.285714286	1	0	0.857142857	0.4	0.75	0	1	1
GCF_000060345	1	0.142857143	0.6	0.666666667	1	0.363636364	1	1	1	1	1	0.25	0	0.5	0.666666667	1	0.666666667	0.5	0.555555556	0.75	0.285714286	1	0.5	1	1	0.25	0.111111111	1	1
GCF_000091325	1	1	0.6	1	1	0.8	1	1	1	1	1	0.75	0.5	1	1	1	1	0.5	0.888888889	1	0.428571429	1	1	1	1	1	1	1	1
GCF_000143685	0.333333333	1	0.2	1	1	0.181818182	0.833333333	1	1	1	1	1	0.5	1	0.333333333	1	1	0.5	0.222222222	1	0	0.7	1	1	1	0.333333333	0.111111111	1	1
GCF_000144405	0.333333333	0.142857143	0.4	0	1	0	0	0.25	0	1	0.857142857	0	0	0	0.666666667	0.6	0	0	0.666666667	1	0.285714286	0.4	1	1	0.8	1	0.111111111	1	1
GCF_000144625	0.333333333	1	0.4	1	1	0.090909091	1	1	1	1	0.857142857	1	0.5	1	1	0.8	1	0.5	0	0.6	0	0.8	1	1	0.6	0.571428571	0.222222222	1	1
GCF_000145035	0	0.142857143	0	1	1	0.090909091	0.833333333	1	1	0.857142857	0.571428571	1	0.5	1	0.666666667	0.8	1	0.5	0	0.2	0	0.2	0.166666667	0.428571429	0.4	0.5	0	1	1
GCF_000145275	0.666666667	1	0.6	1	1	0.090909091	1	1	1	0.888888889	0.857142857	1	0.5	1	1	1	0.666666667	0.5	0	1	0	0.7	1	1	1	0.714285714	0	1	1
GCF_000146185	0.333333333	0.714285714	0.2	1	1	0.090909091	0.833333333	1	1	0.857142857	0.714285714	1	0.5	1	0.666666667	0.8	0.666666667	0.5	0	1	0	0.7	1	1	0.6	0.714285714	0	1	1
GCF_000146675	0.333333333	0.714285714	0.4	0	1	0.181818182	0	0.25	0	0.666666667	0.285714286	0	0	0	0.333333333	0.2	0	0	0.666666667	0.4	0.285714286	0.3	1	0.857142857	0.8	0.25	0.111111111	0.666666667	1
GCF_000147675	0.333333333	0.714285714	0.4	0.666666667	1	0	0	0.2	0	0.833333333	0.571428571	0	0	0.5	0.666666667	1	0	0	0	0.6	0	0.5	0	1	0.6	0.714285714	0	0.666666667	0.875
GCF_000148645	1	0.285714286	0.6	1	1	0.8	1	1	1	1	1	0.75	0.5	1	1	1	1	0.5	1	1	0.571428571	1	1	1	1	0.857142857	1	1	1
GCF_000152625	0	0.857142857	0.4	1	0.5	0.545454545	1	1	1	1	0.714285714	1	0.5	1	1	0.8	1	0.666666667	0.111111111	0.8	0	0.9	0.666666667	0.857142857	0.8	0.444444444	0.555555556	1	1
GCF_000152725	0	0.857142857	0.8	1	0.5	0.545454545	1	1	1	1	0.714285714	1	0.5	1	1	0.8	1	0.666666667	0.111111111	0.8	0	0.9	0.666666667	0.857142857	0.8	0.555555556	0.555555556	1	1
GCF_000152785	0	0.857142857	0.6	1	0.5	0.545454545	1	1	1	1	0.857142857	1	0.5	1	1	0.8	1	0.666666667	0.111111111	0.5	0	0.875	0.666666667	0.857142857	0.6	0.2	0.555555556	1	1
GCF_000152805	0	0.857142857	0.8	1	0.5	0.454545455	1	1	1	1	0.857142857	1	0.5	1	1	0.8	1	0.666666667	0.111111111	1	0	0.875	0.666666667	0.857142857	0.8	0.2	0.555555556	1	1
GCF_000152845	0	0.857142857	0.6	1	0.5	0.454545455	1	1	1	1	0.714285714	1	0.5	1	1	0.8	1	0.666666667	0.111111111	0.25	0	0.875	0.666666667	0.857142857	0.6	0.555555556	0.555555556	1	1
GCF_000153225	0	0.142857143	0.4	0.666666667	1	0.181818182	1	1	1	1	1	0.25	0	0.5	0.666666667	1	0.666666667	0.5	0.555555556	0.875	0.285714286	1	0.5	0.857142857	0.8	0.75	0.111111111	1	0.875
GCF_000153305	0	0.857142857	0.8	1	1	0.454545455	0.833333333	1	1	1	0.714285714	1	0.5	1	1	0.8	0.666666667	0.666666667	0.222222222	1	0.142857143	0.875	0.666666667	0.857142857	0.6	0.2	0.555555556	1	1
GCF_000153325	1	1	0.6	1	0.5	0.8	1	1	1	1	1	0.5	0.5	1	1	1	1	0.5	1	0.8	0.571428571	1	1	1	1	0.857142857	0.888888889	1	1
GCF_000153385	0.666666667	0.142857143	0.4	0.666666667	1	0.272727273	1	0.25	0	0.714285714	0.571428571	0.25	0	0	0.333333333	0.2	0.666666667	0	0.555555556	0.875	0.285714286	1	0.5	0.857142857	1	0.25	0.111111111	1	1
GCF_000153725	0	0.857142857	0.8	1	0.5	0.545454545	0.833333333	1	1	1	0.857142857	1	0.5	1	1	1	1	0.666666667	0.222222222	0.8	0.142857143	0.875	0.666666667	0.714285714	0.8	0.444444444	0.555555556	1	1
GCF_000153745	0	0.857142857	0.4	1	0.5	0.454545455	0.833333333	1	1	1	0.857142857	1	0.5	1	1	0.8	1	0.666666667	0.111111111	0.8	0	0.875	0.666666667	0.714285714	0.8	0.2	0.555555556	1	1
GCF_000153885	0	0	0.4	1	1	0.090909091	0.833333333	1	1	0.857142857	0.714285714	1	0.5	1	1	0.8	0.333333333	0.5	0	1	0	0.2	1	0.285714286	0.8	0.444444444	0	1	1
GCF_000153905	0.666666667	1	0.2	1	0.5	0.090909091	0.833333333	1	1	1	0.571428571	1	0	0.5	1	1	1	0.5	0	1	0	0.7	0.166666667	1	0.8	0.714285714	0	1	1
GCF_000153925	0.333333333	0.857142857	0.4	1	1	0.090909091	0.833333333	1	1	0.857142857	0.571428571	1	0.5	1	0.333333333	0.6	1	0.5	0	1	0	0.4	0.166666667	1	0.8	0.285714286	0	1	1
GCF_000154065	0.5	0.857142857	0.4	1	1	0.090909091	1	1	1	1	0.857142857	1	0.5	0.5	1	1	0	0.5	0.111111111	1	0	0.2	1	1	0.8	0.714285714	0	0.666666667	1
GCF_000154205	1	0.857142857	0.6	0.666666667	1	0.181818182	1	1	1	1	0.857142857	0.25	0	0.5	0.666666667	0.8	1	0	0.444444444	1	0.142857143	0.3	0.666666667	1	1	0.75	0.111111111	1	1
GCF_000154245	0.333333333	0	0.6	0.666666667	1	0.090909091	0.833333333	1	1	0.857142857	0.714285714	1	0	1	0.666666667	0.8	1	0	0	1	0	0.2	1	1	0.8	0.714285714	0	1	1
GCF_000154425	0.333333333	0	0.4	0.666666667	1	0.090909091	0.833333333	1	1	1	0.857142857	1	0	1	1	1	1	0	0	1	0	0.7	1	1	0.8	0.714285714	0	1	1
GCF_000154445	0.333333333	0.857142857	0.4	1	1	0	0.833333333	0.8	1	0.857142857	0.714285714	1	0.5	1	0.666666667	1	0	0.5	0	1	0	0.7	1	1	0.6	0.714285714	0	0.666666667	1
GCF_000154525	1	0.857142857	0.6	0.666666667	1	0.181818182	1	1	1	1	0.857142857	0.25	0	1	0.666666667	0.8	0.666666667	0	0.666666667	1	0.285714286	0.3	0.666666667	1	1	0.75	0.111111111	1	1
GCF_000154725	0.666666667	0.142857143	0.4	0.666666667	1	0.272727273	1	1	1	0.857142857	1	0.5	0	0.5	0.666666667	1	0.666666667	0.5	0.666666667	0.875	0.285714286	1	0.5	0.857142857	1	0.25	0.111111111	1	1
GCF_000155205	0.333333333	0.857142857	0.4	1	1	0.090909091	0.666666667	1	1	0.857142857	0.714285714	1	0.5	1	0.666666667	0.8	1	0.5	0.111111111	0.8	0	0.2	1	0.285714286	0.8	0.714285714	0	1	1
GCF_000155435	0.333333333	1	0.4	1	1	0.090909091	1	1	1	1	0.857142857	1	0.5	1	1	0.8	1	0.5	0	0.6	0	0.4	0.166666667	1	0.6	0.714285714	0	1	1
GCF_000155815	1	0.857142857	0.6	0.666666667	1	0.181818182	1	1	1	1	0.857142857	0.25	0	1	0.666666667	0.8	0.666666667	0	0.666666667	1	0.285714286	0.4	0.666666667	1	1	0.75	0.111111111	1	1
GCF_000155855	0.333333333	0.857142857	0.2	1	1	0.090909091	0.166666667	1	1	0.714285714	0.571428571	1	0.5	0.5	1	0.8	1	0.5	0	0.4	0	0.2	0.166666667	0.285714286	0.6	0.5	0	0.666666667	1
GCF_000155875	0.333333333	0.857142857	0.4	1	0.5	0	0.666666667	1	1	1	0.857142857	1	0.5	0.5	0.666666667	1	0	0.5	0	0.8	0	0.2	0.166666667	1	0.8	0.571428571	0	1	1
GCF_000156195	1	0.142857143	0.6	0.666666667	1	0.181818182	1	1	1	1	0.857142857	0.25	0	0.5	0.666666667	0.8	0.666666667	0	0.555555556	1	0.285714286	0.3	0.666666667	1	1	0.75	0.111111111	1	1
GCF_000156335	0	0.857142857	0.4	1	1	0.545454545	1	1	1	1	0.714285714	1	0.5	1	1	0.8	1	0.666666667	0.111111111	0.625	0	0.875	0.666666667	0.857142857	0.8	0.25	0.555555556	1	1
GCF_000156375	1	0.857142857	0.4	1	1	0.090909091	0.666666667	1	1	1	0.714285714	1	0.5	1	0.333333333	0.8	0.666666667	0.333333333	1	0.8	0	1	1	0.857142857	0.4	0.75	0.333333333	1	1
GCF_000157915	1	0.857142857	0.6	0.666666667	1	0.090909091	1	1	1	1	0.857142857	0.25	0	0.5	1	0.8	1	0	0.666666667	1	0.285714286	0.3	0.5	1	1	0.571428571	0.111111111	1	1
GCF_000157935	0.333333333	0	0.4	0.666666667	1	0.090909091	1	1	1	1	0.857142857	0.25	0	0.5	0.333333333	0.8	0.666666667	0	0.555555556	1	0.285714286	0.3	1	1	0.8	0.75	0.111111111	1	1
GCF_000157975	0.333333333	0.857142857	0.4	1	1	0.090909091	0.833333333	1	1	0.857142857	0.428571429	1	0.5	1	0.666666667	0.6	1	0.5	0	0.4	0	0.7	0.166666667	0.285714286	0.8	0.6	0	1	1
GCF_000158035	1	0.857142857	0.6	0.666666667	1	0.181818182	1	1	1	1	0.857142857	0.25	0	0.5	0.666666667	0.8	1	0	0.333333333	1	0.142857143	0.3	0.666666667	1	1	1	0.111111111	1	1
GCF_000158075	0.333333333	0.857142857	0.2	1	1	0.090909091	1	1	1	0.857142857	0.857142857	1	0.5	1	0.666666667	0.8	1	0.5	0	0.2	0	0.6	0.166666667	0.285714286	0.6	0.428571429	0	0.666666667	1
GCF_000158135	0	1	0.6	1	0.5	0.545454545	1	1	1	1	0.857142857	1	0.5	1	1	0.8	1	0.666666667	0.111111111	0.8	0	0.9	0.666666667	0.857142857	0.8	0.555555556	0.555555556	1	1
GCF_000158275	0.666666667	0.857142857	0.2	0	0.333333333	0.090909091	0	0.2	0	0	0.571428571	0	0	0	0	0.4	0	0	0.111111111	1	0	0.7	0	1	0.8	0.571428571	0	0.666666667	1
GCF_000159995	0.333333333	0	0.4	0	0.166666667	0.090909091	0	0.25	0	0.714285714	0.285714286	0	0	0	0.333333333	0.2	0	0	0.222222222	1	0	0.3	0.5	0.857142857	1	0.25	0.111111111	1	1
GCF_000160115	0	0.714285714	0.2	1	1	0.090909091	0.5	1	1	0.714285714	0.571428571	1	0.5	1	0.666666667	0.8	0	0.5	0	0.4	0	0.2	0.166666667	0.142857143	0.6	0.2	0	1	1
GCF_000160135	0	0	0.2	1	0.333333333	0	0	1	1	0.857142857	0.714285714	0.25	0.5	0	0.666666667	0.6	0.333333333	0.5	0	0.4	0	0.2	0.166666667	0.142857143	0.4	0.2	0	1	1
GCF_000160475	0.666666667	0.857142857	0	0	1	0	0	1	1	0.166666667	0.857142857	0	0	0	0	0.8	0	0	0	1	0	0.7	0	1	0.8	0.428571429	0	0.666666667	1
GCF_000160535	0.333333333	0.142857143	0.4	0.666666667	1	0.090909091	1	1	1	1	0.714285714	0.25	0	0.5	0.666666667	0.8	0	0	0.555555556	1	0.285714286	0.4	1	1	0.8	1	0.111111111	1	1
GCF_000161775	0.666666667	0.857142857	0.8	1	0.5	0.454545455	1	1	1	1	0.857142857	1	0.5	1	1	0.8	1	0.666666667	0.111111111	0.8	0	0.9	0.666666667	0.857142857	0.6	0.444444444	0.555555556	1	1
GCF_000161835	0	0.857142857	0.6	1	0.5	0.545454545	1	1	1	1	0.857142857	1	0.5	1	1	0.8	1	0.666666667	0.111111111	0.375	0	0.875	0.666666667	0.857142857	0.8	0.2	0.555555556	1	1
GCF_000161975	0.333333333	0	0.2	0	1	0	0.666666667	0	0	0.166666667	0.428571429	0	0	1	0.666666667	0.6	0	0	0	0.2	0	0.2	0.166666667	0.857142857	0.6	0.142857143	0	0.333333333	0.75
GCF_000163695	0.666666667	0.142857143	0.4	0	0.5	0.272727273	0	0.25	0	0.714285714	0.142857143	0	0	0	0.333333333	0.2	0	0	0.222222222	1	0	0.3	0.5	0.857142857	0.8	0.714285714	0.111111111	0.666666667	0.875
GCF_000163935	0.666666667	0.857142857	0.2	0	1	0.090909091	0	1	1	0.166666667	0.857142857	0	0	0	0	0.8	0	0	0	1	0	0.7	0	1	0.8	0.428571429	0	0.666666667	1
GCF_000165125	1	0.285714286	0.6	1	1	0.6	1	1	1	1	0.857142857	1	0.5	1	1	1	1	0.5	0.333333333	0.8	0.142857143	1	1	1	1	0.857142857	0.888888889	1	1
GCF_000165505	1	0.857142857	0.6	1	1	0.181818182	1	1	1	0.888888889	1	1	0.5	1	0.666666667	1	1	0.5	0	0.8	0	0.7	1	1	0.8	0.428571429	0	1	1
GCF_000165795	1	0.857142857	0.8	1	0.5	0.090909091	0.833333333	1	0.666666667	0.833333333	0.857142857	0.333333333	0.5	0.5	0.666666667	1	0.666666667	0.5	0	0.5	0	0.6	1	0.857142857	0.6	0.25	0	0.666666667	1
GCF_000169235	0.333333333	0.857142857	0.2	1	1	0.090909091	0.833333333	1	1	1	0.857142857	1	0.5	1	1	1	0	0.5	0	1	0	0.4	1	1	0.8	0.714285714	0	1	1
GCF_000169355	0	0.142857143	0.4	0	1	0.272727273	0.666666667	1	0	0.857142857	1	0	0	0.5	1	0.6	0.666666667	0	0.555555556	0.875	0.285714286	1	0.5	0.857142857	0.8	0.25	0.111111111	1	1
GCF_000169395	0	0.857142857	0.6	1	0.5	0.454545455	1	1	1	1	0.857142857	1	0.5	1	1	0.8	1	0.666666667	0.111111111	0.5	0	0.875	0.666666667	0.857142857	0.6	0.2	0.555555556	1	1
GCF_000169415	0	0.857142857	0.8	1	1	0.545454545	1	1	1	1	0.714285714	1	0.5	1	1	0.8	1	0.666666667	0.111111111	1	0	0.9	0.666666667	0.714285714	1	0.25	0.555555556	1	1
GCF_000169435	0	0.857142857	0.8	1	0.5	0.454545455	1	1	1	1	0.857142857	1	0.5	1	1	0.8	1	0.666666667	0.111111111	0.5	0	0.9	0.666666667	0.857142857	0.6	0.2	0.555555556	1	1
GCF_000169455	0.666666667	0.857142857	0.6	1	1	0.454545455	1	1	1	1	0.714285714	1	0.5	1	1	0.8	1	0.666666667	0.111111111	1	0	0.875	0.666666667	0.857142857	0.8	0.444444444	0.666666667	1	1
GCF_000169995	1	1	0.6	1	1	0.6	1	1	1	1	0.857142857	1	0.5	1	0.666666667	1	1	0.5	0.888888889	0.8	0.428571429	1	1	1	0.8	0.857142857	0.888888889	1	1
GCF_000171815	1	0.142857143	0.2	1	1	0.6	1	0.666666667	1	0.888888889	0.857142857	0.75	0.5	1	1	1	1	0.5	0.888888889	0.8	0.428571429	1	1	0.857142857	1	0.714285714	0.888888889	1	1
GCF_000171875	0.666666667	0.142857143	0.4	0.666666667	1	0.181818182	1	1	1	0.857142857	1	0.25	0	0.5	0.666666667	1	0.666666667	0.5	0.555555556	0.875	0.285714286	1	0.5	0.857142857	1	0.25	0.111111111	1	0.875
GCF_000172075	1	1	0.6	1	1	0.8	1	1	1	1	1	1	0.5	1	1	1	1	0.5	0.888888889	0.8	0.428571429	1	1	1	1	0.857142857	1	1	1
GCF_000172095	0	0.857142857	0.4	1	1	0.545454545	1	1	1	1	0.714285714	1	0.5	1	1	0.8	1	0.666666667	0.222222222	1	0	0.875	0.666666667	0.857142857	0.8	0.444444444	0.555555556	1	1
GCF_000172175	1	0.857142857	0.6	0.666666667	1	0.181818182	1	1	1	1	0.857142857	0.25	0	1	0.666666667	0.8	1	0	0.333333333	1	0.142857143	0.3	0.666666667	1	1	1	0.111111111	1	1
GCF_000173815	0.333333333	0.857142857	0.2	1	1	0.090909091	0.833333333	1	1	0.857142857	0.571428571	1	0.5	1	0.333333333	0.6	1	0.5	0	0.4	0	0.7	0.166666667	0.285714286	1	0.571428571	0	1	1
GCF_000173975	0.333333333	1	0.6	1	1	0.090909091	0.666666667	1	1	1	0.714285714	1	0	1	1	1	0.666666667	0.5	0	1	0	0.7	1	1	0.8	0.714285714	0	1	1
GCF_000174195	0.333333333	0.714285714	0	1	1	0.090909091	0.666666667	1	1	0.857142857	0.714285714	0.75	0.5	1	1	0.8	0	0.5	0	0.8	0	0.2	0.166666667	0.285714286	0.8	0.333333333	0	1	1
GCF_000174755	1	0	0.4	0	1	0.181818182	0	0.4	0	0.857142857	0.857142857	0	0	0	0.666666667	1	0.666666667	0	0.666666667	0.25	0.285714286	1	0.5	0.857142857	0.8	0.25	0.111111111	1	1
GCF_000176015	0	0.857142857	0.6	1	1	0.545454545	0.833333333	1	1	1	0.714285714	1	0.5	1	1	0.8	1	0.666666667	0.222222222	0.375	0	0.9	0.666666667	0.857142857	0.6	0.2	0.666666667	1	0.875
GCF_000176135	0.666666667	0.857142857	0.6	1	1	0.6	1	1	1	1	0.857142857	1	0.5	1	1	1	1	0.5	1	0.8	0.571428571	1	1	1	1	0.857142857	1	1	1
GCF_000176155	1	0.285714286	0.6	1	1	0.8	1	1	1	1	0.857142857	1	0.5	1	1	1	1	0.5	1	0.8	0.571428571	1	1	1	1	0.857142857	1	1	1
GCF_000176175	1	0.857142857	0.6	1	0.5	1	1	1	1	1	0.857142857	1	1	1	1	1	1	1	1	0.8	0.571428571	1	1	1	0.8	1	1	1	1
GCF_000176235	1	0.857142857	0.6	1	1	0.6	1	1	1	1	0.857142857	1	1	1	1	1	1	1	1	0.8	0.571428571	1	1	1	1	0.857142857	1	1	1
GCF_000176715	1	1	0.6	1	1	0.6	1	1	1	1	0.857142857	1	0.5	1	1	1	1	0.5	1	0.8	0.571428571	1	1	1	0.8	0.857142857	1	1	1
GCF_000177075	0.333333333	0.142857143	0	0	1	0	0	0.25	0	1	0.714285714	0	0	0	0.333333333	0.6	0	0	0.555555556	1	0.285714286	0.4	1	0.857142857	1	0.25	0.111111111	0.666666667	1
GCF_000179555	1	0.857142857	0.6	1	1	0.181818182	0.666666667	1	1	0.857142857	0.714285714	1	0.5	1	0.333333333	0.8	0.666666667	0.333333333	1	1	0	1	0.166666667	0.857142857	0.4	1	0.333333333	1	1
GCF_000183135	0.333333333	1	0.6	0.666666667	1	0.181818182	1	1	1	1	0.857142857	0.5	0	0.5	0.666666667	0.8	0.666666667	0	0.555555556	1	0.285714286	1	0.666666667	1	0.8	0.25	0	1	1
GCF_000184945	0.333333333	0.857142857	0.6	0.666666667	1	0.090909091	1	1	1	1	0.857142857	0.25	0	0.5	0.666666667	0.8	0.666666667	0	0.666666667	1	0.285714286	0.3	1	1	0.8	1	0.111111111	1	1
GCF_000185845	0.333333333	0.857142857	0.4	0	1	0	0	1	0	1	0.857142857	0	0	0	0.666666667	0.8	0	0	0.666666667	0.4	0.285714286	0.4	1	1	0.8	0.25	0.111111111	1	1
GCF_000186225	1	0.857142857	0.6	0.666666667	1	0.181818182	1	1	1	1	0.857142857	0.25	0	0.5	0.666666667	0.8	1	0	0.666666667	1	0.285714286	0.4	0.5	1	1	0.75	0.111111111	1	1
GCF_000186265	0.666666667	0.142857143	0.4	0.666666667	1	0.363636364	1	1	1	1	1	0.25	0	0.5	0.666666667	1	0.666666667	0.5	0.555555556	0.875	0.285714286	1	0.5	1	1	0.75	0.111111111	1	1
