GTDB	dissimilatory.sulfate.....APS	dissimilatory.sulfite.....APS	dissimilatory.sulfite.....sulfide	sulfur.assimilation	ycao	Phylum	Class	Order	Family
GCF_000287675	0	0	0	0	0	p_Firmicutes_A	c_Clostridia	o_Lachnospirales	Lachnospiraceae
GCF_000296385	0	0	0	0	0	p_Firmicutes_A	c_Clostridia	o_Lachnospirales	Lachnospiraceae
GCF_000299415	0	0	0	0.67	0	p_Actinobacteriota	c_Acidimicrobiia	o_Acidimicrobiales	Microtrichaceae
GCF_000299575	1	0	0	0.67	0	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae
GCF_000300195	0	0	0	0	1	p_Firmicutes_A	c_Clostridia	o_Clostridiales	Clostridiaceae
GCF_000300875	0	0	0	0.67	0	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae
GCF_000306675	0	0	0	0.33	0	p_Spirochaetota	c_Leptospirae	o_Leptospirales	Leptospiraceae
GCF_000307105	1	1	1	0.33	1	p_Desulfobacterota	c_Desulfobacteria	o_Desulfobacterales	Desulfobacteraceae
GCF_000312305	0	0	0	0	1	p_Bacteroidota	c_Bacteroidia	o_Bacteroidales	Bacteroidaceae
GCF_000312445	0	0	0	0	0	p_Bacteroidota	c_Bacteroidia	o_Bacteroidales	Bacteroidaceae
GCF_000313175	0	0	0	0.33	0	p_Spirochaetota	c_Leptospirae	o_Leptospirales	Leptospiraceae
GCF_000315485	0	0	0	0	0	p_Bacteroidota	c_Bacteroidia	o_Bacteroidales	Bacteroidaceae
GCF_000316985	0	0	0	0	0	p_Proteobacteria	c_Gammaproteobacteria	o_Enterobacterales	Vibrionaceae
GCF_000318095	0	0	0	0	0	p_Bacteroidota	c_Bacteroidia	o_Bacteroidales	Bacteroidaceae
GCF_000318275	0	0	0	0.33	0	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae
GCF_000320405	0	0	0	0	0	p_Firmicutes_A	c_Clostridia	o_Clostridiales	Clostridiaceae
GCF_000331025	1	1	1	0.67	1	p_Desulfobacterota	c_Desulfovibrionia	o_Desulfovibrionales	Desulfovibrionaceae
GCF_000331515	0	0	0	1	1	p_Proteobacteria	c_Gammaproteobacteria	o_Enterobacterales	Vibrionaceae
GCF_000332115	0	0	0	0	0	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae
GCF_000332415	0	0	0	0.33	0	p_Spirochaetota	c_Leptospirae	o_Leptospirales	Leptospiraceae
GCF_000332455	0	0	0	0.67	0	p_Spirochaetota	c_Leptospirae	o_Leptospirales	Leptospiraceae
GCF_000332495	0	0	0	0.67	0	p_Spirochaetota	c_Leptospirae	o_Leptospirales	Leptospiraceae
GCF_000332875	0	1	0	0	0	p_Firmicutes_A	c_Clostridia	o_Lachnospirales	Lachnospiraceae
GCF_000338875	0	0	0	1	0	p_Proteobacteria	c_Gammaproteobacteria	o_Enterobacterales	Vibrionaceae
GCF_000340885	0	1	0	0	0	p_Firmicutes_A	c_Clostridia	o_Clostridiales	Clostridiaceae
GCF_000341395	1	1	1	0.33	1	p_Desulfobacterota	c_Desulfobulbia	o_Desulfobulbales	Desulfocapsaceae
GCF_000341895	1	1	1	0.67	1	p_Desulfobacterota	c_Desulfovibrionia	o_Desulfovibrionales	Desulfovibrionaceae
GCF_000347035	0	0	0	0.33	0	p_Spirochaetota	c_Leptospirae	o_Leptospirales	Leptospiraceae
GCF_000347175	0	0	0	0.33	0	p_Spirochaetota	c_Leptospirae	o_Leptospirales	Leptospiraceae
GCF_000348785	0	0	0	0.67	0	p_Actinobacteriota	c_Acidimicrobiia	o_Acidimicrobiales	Ilumatobacteraceae
GCF_000350145	0	0	0	0.67	0	p_Actinobacteriota	c_Acidimicrobiia	o_Acidimicrobiales	Ilumatobacteraceae
GCF_000350545	1	1	1	0.33	1	p_Desulfobacterota	c_Desulfobacteria	o_Desulfobacterales	Desulfobacteraceae
GCF_000355805	0	0	0	0	0	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae
GCF_000355905	0	0	0	0.33	0	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae
GCF_000359585	0	1	0	0	0	p_Firmicutes_A	c_Clostridia	o_Clostridiales	Clostridiaceae
GCF_000364225	0	0	0	0	0	p_Firmicutes_A	c_Clostridia	o_Lachnospirales	Lachnospiraceae
GCF_000373985	1	1	1	0.33	1	p_Desulfobacterota	c_Desulfobacteria	o_Desulfobacterales	Desulfobacteraceae
GCF_000374145	0	0	0	0.67	0	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae
GCF_000374365	0	0	0	0	0	p_Bacteroidota	c_Bacteroidia	o_Bacteroidales	Bacteroidaceae
GCF_000375485	1	1	1	0.67	1	p_Desulfobacterota	c_Desulfovibrionia	o_Desulfovibrionales	Desulfovibrionaceae
GCF_000377625	0	0	0	0	0	p_Bacteroidota	c_Bacteroidia	o_Bacteroidales	Bacteroidaceae
GCF_000378045	0	0	0	0.67	1	p_Proteobacteria	c_Gammaproteobacteria	o_Pseudomonadales	Nitrincolaceae
GCF_000378085	0	0	0	0	0	p_Bacteroidota	c_Bacteroidia	o_Bacteroidales	Bacteroidaceae
GCF_000378485	0	0	0	0.33	0	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae
GCF_000378745	0	0	0	0	1	p_Bacteroidota	c_Bacteroidia	o_Bacteroidales	Bacteroidaceae
GCF_000378765	0	0	0	0.33	0	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae
GCF_000379185	0	0	0	0.33	0	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae
GCF_000379485	1	0	0	0.67	0	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae
GCF_000379665	0	0	0	0	0	p_Bacteroidota	c_Bacteroidia	o_Bacteroidales	Marinifilaceae
GCF_000379965	0	0	0	0	0	p_Bacteroidota	c_Bacteroidia	o_Bacteroidales	Bacteroidaceae
GCF_000381365	0	0	0	0	0	p_Bacteroidota	c_Bacteroidia	o_Bacteroidales	Bacteroidaceae
GCF_000381525	0	0	0	0	0	p_Firmicutes_A	c_Clostridia	o_Peptostreptococcales	Peptostreptococcaceae
GCF_000381725	0	0	0	0	0	p_Fusobacteriota	c_Fusobacteriia	o_Fusobacteriales	Fusobacteriaceae
GCF_000381785	0	0	0	0.67	1	p_Proteobacteria	c_Gammaproteobacteria	o_Pseudomonadales	Nitrincolaceae
GCF_000382125	0	0	0	0.33	0	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae
GCF_000382265	1	0	0	0.67	0	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae
GCF_000382385	0	0	0	0	0	p_Bacteroidota	c_Bacteroidia	o_Bacteroidales	Bacteroidaceae
GCF_000382445	0	0	0	0	0	p_Bacteroidota	c_Bacteroidia	o_Bacteroidales	Bacteroidaceae
GCF_000384815	1	1	1	0.67	1	p_Desulfobacterota	c_Desulfovibrionia	o_Desulfovibrionales	Desulfovibrionaceae
GCF_000389635	0	1	0	0	0	p_Firmicutes_A	c_Clostridia	o_Clostridiales	Clostridiaceae
GCF_000400365	0	0	0	1	0	p_Proteobacteria	c_Gammaproteobacteria	o_Enterobacterales	Vibrionaceae
GCF_000401215	0	0	0	0	0	p_Firmicutes_A	c_Clostridia	o_Clostridiales	Clostridiaceae
GCF_000403255	0	0	0	0	0	p_Firmicutes_A	c_Clostridia	o_Lachnospirales	Lachnospiraceae
GCF_000403275	0	0	0	0	0	p_Firmicutes_A	c_Clostridia	o_Lachnospirales	Lachnospiraceae
GCF_000403295	0	0	0	0	0	p_Firmicutes_A	c_Clostridia	o_Lachnospirales	Lachnospiraceae
GCF_000403785	0	0	0	0.33	0	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae
GCF_000411115	0	0	0	0.33	0	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae
GCF_000417905	0	0	0	1	0	p_Proteobacteria	c_Gammaproteobacteria	o_Enterobacterales	Vibrionaceae
GCF_000419685	0	0	0	0	0	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae
GCF_000420085	1	1	1	0.33	1	p_Desulfobacterota	c_Desulfobacteria	o_Desulfobacterales	Desulfobacteraceae
GCF_000420145	1	1	1	0.33	1	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae
GCF_000420465	1	1	1	0.33	1	p_Desulfobacterota	c_Desulfovibrionia	o_Desulfovibrionales	Desulfovibrionaceae
GCF_000420485	1	1	1	0.67	1	p_Desulfobacterota	c_Desulfovibrionia	o_Desulfovibrionales	Desulfovibrionaceae
GCF_000420745	0	0	0	0.67	0	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae
GCF_000420865	0	0	0	0	1	p_Firmicutes_A	c_Clostridia	o_Lachnospirales	Lachnospiraceae
GCF_000421285	1	1	1	0.33	1	p_Desulfobacterota	c_Desulfobacteria	o_Desulfobacterales	Desulfobacteraceae
GCF_000421405	0	0	0	0	0	p_Firmicutes_A	c_Clostridia	o_Lachnospirales	Lachnospiraceae
GCF_000422205	1	1	1	0.67	1	p_Desulfobacterota	c_Desulfovibrionia	o_Desulfovibrionales	Desulfovibrionaceae
GCF_000422245	1	1	1	0.67	1	p_Desulfobacterota	c_Desulfovibrionia	o_Desulfovibrionales	Desulfovibrionaceae
GCF_000422365	0	0	0	0.33	0	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae
GCF_000422545	1	1	1	0.67	1	p_Desulfobacterota	c_Desulfovibrionia	o_Desulfovibrionales	Desulfovibrionaceae
GCF_000422565	1	1	1	0.67	1	p_Desulfobacterota	c_Desulfovibrionia	o_Desulfovibrionales	Desulfovibrionaceae
GCF_000422645	0	0	0	0.67	0	p_Proteobacteria	c_Gammaproteobacteria	o_Enterobacterales	Shewanellaceae
GCF_000422665	0	0	0	1	0	p_Proteobacteria	c_Gammaproteobacteria	o_Enterobacterales	Shewanellaceae
GCF_000422685	0	0	0	1	0	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae
GCF_000422705	0	0	0	0.67	0	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae
GCF_000422725	0	0	0	0.33	0	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae
GCF_000422765	0	0	0	0	1	p_Proteobacteria	c_Gammaproteobacteria	o_Pseudomonadales	Nitrincolaceae
GCF_000423005	0	0	0	0.33	0	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae
GCF_000423045	0	0	0	0.33	0	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae
GCF_000423065	0	0	0	0.33	0	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae
GCF_000423405	0	0	0	0.33	0	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae
GCF_000423585	0	0	0	0.33	0	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae
GCF_000423645	1	0	0	0.67	0	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae
GCF_000423925	0	0	0	0	0	p_Firmicutes_A	c_Clostridia	o_Lachnospirales	Lachnospiraceae
GCF_000423945	0	0	0	0	0	p_Firmicutes_A	c_Clostridia	o_Lachnospirales	Lachnospiraceae
GCF_000424005	1	1	0	0.33	1	p_Firmicutes_A	c_Clostridia	o_Lachnospirales	Lachnospiraceae
GCF_000424105	0	0	0	0	0	p_Firmicutes_A	c_Clostridia	o_Lachnospirales	Lachnospiraceae
GCF_000424205	0	0	0	0	0	p_Firmicutes_A	c_Clostridia	o_Clostridiales	Clostridiaceae
GCF_000424265	0	0	0	0	0	p_Firmicutes_A	c_Clostridia	o_Lachnospirales	Lachnospiraceae
GCF_000424285	0	0	0	0	0	p_Firmicutes_A	c_Clostridia	o_Lachnospirales	Lachnospiraceae
GCF_000424305	0	0	0	0	0	p_Firmicutes_A	c_Clostridia	o_Lachnospirales	Lachnospiraceae
GCF_000424445	0	0	0	0	0	p_Firmicutes_A	c_Clostridia	o_Lachnospirales	Lachnospiraceae
GCF_000424465	0	0	0	0	0	p_Firmicutes_A	c_Clostridia	o_Lachnospirales	Lachnospiraceae
GCF_000424585	0	0	0	0	1	p_Firmicutes_A	c_Clostridia	o_Lachnospirales	Lachnospiraceae
GCF_000424665	0	0	0	0.67	0	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae
GCF_000424985	1	0	0	0.67	0	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae
GCF_000425045	0	0	0	0	0	p_Firmicutes_C	c_Negativicutes	o_Acidaminococcales	Acidaminococcaceae
GCF_000425165	0	0	0	1	0	p_Proteobacteria	c_Gammaproteobacteria	o_Enterobacterales	Vibrionaceae
GCF_000425265	1	1	1	0.67	1	p_Desulfobacterota	c_Desulfovibrionia	o_Desulfovibrionales	Desulfovibrionaceae
GCF_000425305	0	0	0	0.33	0	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae
GCF_000425405	0	0	0	0.67	0	p_Proteobacteria	c_Gammaproteobacteria	o_Enterobacterales	Shewanellaceae
GCF_000425425	0	0	0	0.67	0	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae
GCF_000425445	0	0	0	0.67	0	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae
GCF_000425465	0	0	0	0	0	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae
GCF_000425485	0	0	0	0	0	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae
GCF_000425645	0	0	0	0.33	0	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae
GCF_000426145	0	0	0	0.33	0	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae
GCF_000426305	0	0	0	0	0	p_Firmicutes_A	c_Clostridia	o_Peptostreptococcales	Anaerovoracaceae
GCF_000426585	0	0	0	0	1	p_Bacteroidota	c_Bacteroidia	o_Bacteroidales	Bacteroidaceae
GCF_000426625	0	0	0	0	0	p_Fusobacteriota	c_Fusobacteriia	o_Fusobacteriales	Fusobacteriaceae
GCF_000426765	0	0	0	1	0	p_Proteobacteria	c_Gammaproteobacteria	o_Enterobacterales	Vibrionaceae
GCF_000427335	0	0	0	0.33	0	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae
GCF_000428105	0	0	0	0	0	p_Bacteroidota	c_Bacteroidia	o_Bacteroidales	Bacteroidaceae
GCF_000428985	0	0	0	0	1	p_Proteobacteria	c_Gammaproteobacteria	o_Pseudomonadales	Nitrincolaceae
GCF_000429125	0	0	0	0	0	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae
GCF_000429305	0	0	0	0	0	p_Desulfobacterota	c_Desulfovibrionia	o_Desulfovibrionales	Desulfovibrionaceae
GCF_000429325	1	1	1	0.67	1	p_Desulfobacterota	c_Desulfovibrionia	o_Desulfovibrionales	Desulfovibrionaceae
GCF_000429365	1	0	0	0.67	0	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae
GCF_000429545	1	0	0	0.67	0	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae
GCF_000429765	1	0	0	0.67	0	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae
GCF_000429945	1	1	1	0.33	1	p_Desulfobacterota	c_Desulfobulbia	o_Desulfobulbales	Desulfobulbaceae
GCF_000429965	1	1	1	0.33	1	p_Desulfobacterota	c_Desulfobulbia	o_Desulfobulbales	Desulfobulbaceae
GCF_000429985	1	1	1	0.67	1	p_Desulfobacterota	c_Desulfovibrionia	o_Desulfovibrionales	Desulfovibrionaceae
GCF_000430005	1	1	1	0.33	1	p_Desulfobacterota	c_Desulfovibrionia	o_Desulfovibrionales	Desulfovibrionaceae
GCF_000430025	0	0	0	0	0	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae
GCF_000430525	0	0	0	0	0	p_Bacteroidota	c_Bacteroidia	o_Bacteroidales	Bacteroidaceae
GCF_000430545	0	0	0	0.33	0	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae
GCF_000430645	0	0	0	0.33	1	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae
GCF_000430665	0	0	0	0.33	0	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae
GCF_000439105	0	0	0	0	0	p_Firmicutes_A	c_Clostridia	o_Peptostreptococcales	Peptostreptococcaceae
GCF_000442255	1	0	0	0.33	0	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae
GCF_000442275	1	0	0	0.67	1	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae
GCF_000442315	1	0	0	0.67	0	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae
GCF_000444995	0	0	0	0.67	1	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae
GCF_000449425	0	0	0	0.67	1	p_Firmicutes_A	c_Clostridia	o_Peptostreptococcales	Peptostreptococcaceae
GCF_000452245	0	0	0	0	0	p_Firmicutes_A	c_Clostridia	o_Peptostreptococcales	Peptostreptococcaceae
GCF_000455445	0	0	0	0	1	p_Bacteroidota	c_Bacteroidia	o_Bacteroidales	Bacteroidaceae
GCF_000455605	0	0	0	0	0	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae
GCF_000466425	0	0	0	0.33	0	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae
GCF_000466485	0	0	0	0	0	p_Firmicutes_A	c_Clostridia	o_Lachnospirales	Lachnospiraceae
GCF_000466585	0	0	0	0	0	p_Firmicutes_A	c_Clostridia	o_Clostridiales	Clostridiaceae
GCF_000466965	1	0	0	0.67	0	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae
GCF_000467125	0	0	0	0.67	0	p_Proteobacteria	c_Gammaproteobacteria	o_Enterobacterales	Vibrionaceae
GCF_000467185	0	0	0	1	0	p_Proteobacteria	c_Gammaproteobacteria	o_Enterobacterales	Vibrionaceae
GCF_000467895	0	0	0	0	0	p_Bacteroidota	c_Bacteroidia	o_Bacteroidales	Bacteroidaceae
GCF_000468495	1	1	1	0.33	1	p_Desulfobacterota	c_Desulfovibrionia	o_Desulfovibrionales	Desulfovibrionaceae
GCF_000469345	0	0	0	0.33	0	p_Firmicutes_A	c_Clostridia	o_Lachnospirales	Lachnospiraceae
GCF_000472185	0	0	0	0.67	0	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae
GCF_000473105	1	0	0	0.67	0	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae
GCF_000473145	1	0	0	0.67	1	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae
GCF_000473165	1	0	0	0.67	1	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae
GCF_000473205	1	0	0	0.67	0	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae
GCF_000473225	1	0	0	0.67	0	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae
GCF_000473325	1	0	0	0.67	1	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae
GCF_000473995	0	1	0	0.33	0	p_Firmicutes_A	c_Clostridia	o_Clostridiales	Clostridiaceae
GCF_000479005	0	0	0	0	0	p_Bacteroidota	c_Bacteroidia	o_Bacteroidales	Bacteroidaceae
GCF_000479045	0	0	0	0	0	p_Fusobacteriota	c_Fusobacteriia	o_Fusobacteriales	Fusobacteriaceae
GCF_000482745	1	1	1	0.67	1	p_Desulfobacterota	c_Desulfovibrionia	o_Desulfovibrionales	Desulfovibrionaceae
GCF_000485795	0	0	0	0.67	1	p_Proteobacteria	c_Gammaproteobacteria	o_Enterobacterales	Shewanellaceae
GCF_000488855	0	0	0	0	1	p_Firmicutes_A	c_Clostridia	o_Peptostreptococcales	Anaerovoracaceae
GCF_000493815	0	0	0	0	0	p_Fusobacteriota	c_Fusobacteriia	o_Fusobacteriales	Fusobacteriaceae
GCF_000496695	0	0	0	1	0	p_Proteobacteria	c_Gammaproteobacteria	o_Enterobacterales	Vibrionaceae
GCF_000498355	0	0	0	0	0	p_Firmicutes_A	c_Clostridia	o_Clostridiales	Clostridiaceae
GCF_000498475	0	0	0	0.33	0	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae
GCF_000498495	0	0	0	0.67	0	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae
GCF_000498535	0	0	0	0.67	0	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae
GCF_000498755	0	0	0	0	0	p_Firmicutes_A	c_Clostridia	o_Peptostreptococcales	Peptostreptococcaceae
GCF_000499525	0	0	0	0	0	p_Firmicutes_A	c_Clostridia	o_Peptostreptococcales	Peptostreptococcaceae
GCF_000499785	0	0	0	0.33	0	p_Bacteroidota	c_Bacteroidia	o_Bacteroidales	Bacteroidaceae
GCF_000504185	1	0	0	0.67	0	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae
GCF_000504305	1	1	1	0.67	1	p_Desulfobacterota	c_Desulfovibrionia	o_Desulfovibrionales	Desulfovibrionaceae
GCF_000508985	0	0	0	0	0	p_Firmicutes_A	c_Clostridia	o_Lachnospirales	Lachnospiraceae
GCF_000509105	0	0	0	0	0	p_Firmicutes_A	c_Clostridia	o_Lachnospirales	Lachnospiraceae
GCF_000509125	0	0	0	0	0	p_Firmicutes_A	c_Clostridia	o_Lachnospirales	Lachnospiraceae
GCF_000510425	0	0	0	0	0	p_Firmicutes_A	c_Clostridia	o_Peptostreptococcales	Anaerovoracaceae
GCF_000511355	1	0	0	0.67	1	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae
GCF_000511385	1	0	0	0.67	0	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae
GCF_000513195	0	0	0	0	1	p_Bacteroidota	c_Bacteroidia	o_Bacteroidales	Bacteroidaceae
GCF_000513555	0	0	0	0	0	p_Firmicutes_A	c_Clostridia	o_Lachnospirales	Lachnospiraceae
GCF_000513715	0	0	0	0.67	0	p_Proteobacteria	c_Gammaproteobacteria	o_Enterobacterales	Vibrionaceae
GCF_000517065	0	0	0	0.67	0	p_Bacteroidota	c_Bacteroidia	o_Bacteroidales	Marinilabiliaceae
GCF_000517085	0	0	0	0.67	1	p_Bacteroidota	c_Bacteroidia	o_Bacteroidales	Marinilabiliaceae
GCF_000517545	0	0	0	0	0	p_Bacteroidota	c_Bacteroidia	o_Bacteroidales	Bacteroidaceae
GCF_000518485	0	0	0	0	0	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae
GCF_000518545	0	0	0	0	0	p_Bacteroidota	c_Bacteroidia	o_Bacteroidales	Bacteroidaceae
GCF_000518605	0	0	0	0.67	1	p_Proteobacteria	c_Gammaproteobacteria	o_Enterobacterales	Shewanellaceae
GCF_000518685	0	0	0	0	0	p_Firmicutes_A	c_Clostridia	o_Lachnospirales	Lachnospiraceae
GCF_000518705	0	0	0	1	1	p_Proteobacteria	c_Gammaproteobacteria	o_Enterobacterales	Shewanellaceae
GCF_000518805	0	0	0	1	0	p_Proteobacteria	c_Gammaproteobacteria	o_Enterobacterales	Shewanellaceae
GCF_000518925	0	0	0	0.67	0	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae
GCF_000519105	0	0	0	0	0	p_Bacteroidota	c_Bacteroidia	o_Bacteroidales	Marinifilaceae
GCF_000519125	1	1	1	0.67	1	p_Desulfobacterota	c_Desulfovibrionia	o_Desulfovibrionales	Desulfovibrionaceae
GCF_000520955	0	0	0	0.33	1	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae
GCF_000520975	0	0	0	0.33	0	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae
GCF_000520995	0	0	0	0.33	0	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae
GCF_000521785	1	0	0	0.67	1	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae
GCF_000521865	1	0	0	0.67	0	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae
GCF_000525775	0	0	0	0	0	p_Firmicutes_A	c_Clostridia	o_Peptostreptococcales	Anaerovoracaceae
GCF_000526275	1	0	0	0.67	0	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae
GCF_000526455	1	1	1	0.33	1	p_Desulfobacterota	c_Desulfovibrionia	o_Desulfovibrionales	Desulfovibrionaceae
GCF_000526575	0	1	0	0	0	p_Firmicutes_A	c_Clostridia	o_Lachnospirales	Lachnospiraceae
GCF_000526995	0	1	0	0	0	p_Firmicutes_A	c_Clostridia	o_Lachnospirales	Lachnospiraceae
GCF_000565345	0	0	0	0.67	0	p_Proteobacteria	c_Gammaproteobacteria	o_Enterobacterales	Vibrionaceae
GCF_000577815	0	0	0	0	0	p_Firmicutes_A	c_Clostridia	o_Clostridiales	Clostridiaceae
GCF_000577895	0	1	0	0	0	p_Firmicutes_A	c_Clostridia	o_Clostridiales	Clostridiaceae
GCF_000585235	0	0	0	0.33	1	p_Proteobacteria	c_Gammaproteobacteria	o_Pseudomonadales	Nitrincolaceae
GCF_000585335	0	0	0	0	0	p_Synergistota	c_Synergistia	o_Synergistales	Synergistaceae
GCF_000585355	0	0	0	0	0	p_Bacteroidota	c_Bacteroidia	o_Bacteroidales	Bacteroidaceae
GCF_000590925	1	0	0	0.67	0	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae
GCF_000597865	0	0	0	0	0	p_Firmicutes_A	c_Clostridia	o_Peptostreptococcales	Peptostreptococcaceae
GCF_000599605	0	0	0	0.33	0	p_Bacteroidota	c_Bacteroidia	o_Bacteroidales	Bacteroidaceae
GCF_000600335	1	0	0	0.67	0	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae
GCF_000600975	1	0	0	0.67	0	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae
GCF_000611675	0	0	0	0.67	0	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae
GCF_000612845	0	0	0	0	0	p_Firmicutes_A	c_Clostridia	o_Clostridiales	Clostridiaceae
GCF_000613345	0	0	0	0	0	p_Bacteroidota	c_Bacteroidia	o_Bacteroidales	Bacteroidaceae
